uid,age,sex,active_date,limit
51677,35,1,2016/6/16,5.97467729
51678,30,1,2016/3/10,5.722768363
51679,35,1,2016/2/5,5.292153929
51680,30,1,2016/2/26,5.97467729
51681,30,1,2016/5/3,5.292153929
51682,30,1,2016/6/27,6.292054527
51683,35,2,2016/4/3,5.292153929
51684,35,1,2015/12/5,5.722768363
51685,30,1,2016/6/16,6.292054527
51686,35,2,2016/2/3,6.292054527
51687,30,1,2016/4/18,6.153413856
51688,30,1,2016/3/20,6.153413856
51689,25,1,2016/4/18,5.292153929
51690,30,2,2016/5/14,5.722768363
51691,30,1,2016/4/29,5.97467729
51692,35,1,2016/4/20,5.722768363
51693,30,1,2015/12/6,6.292054527
51694,30,1,2016/6/21,6.292054527
51695,25,1,2016/3/23,6.153413856
51696,35,2,2016/2/18,6.292054527
51697,35,1,2016/3/28,6.153413856
51698,25,2,2016/1/28,5.97467729
51699,25,2,2015/12/8,6.153413856
51700,30,1,2016/4/15,6.153413856
51701,35,1,2015/12/27,6.292054527
51702,25,1,2016/5/18,5.292153929
51703,30,1,2016/5/30,5.292153929
51704,35,1,2016/1/31,5.97467729
51705,25,1,2016/1/13,5.292153929
51706,30,1,2016/3/10,6.153413856
51707,40,1,2016/5/3,5.292153929
51708,35,1,2016/4/16,5.722768363
51709,35,1,2016/1/1,5.97467729
51710,30,1,2016/4/21,6.292054527
51711,35,1,2016/1/8,6.292054527
51712,30,1,2016/3/24,5.97467729
51713,25,1,2016/5/17,5.292153929
51714,30,1,2016/4/19,5.722768363
51715,35,1,2016/2/16,5.97467729
51716,35,1,2016/5/25,6.292054527
51717,30,2,2016/2/18,5.722768363
51718,35,1,2016/4/26,6.292054527
51719,40,1,2015/12/10,5.97467729
51720,25,2,2016/2/22,5.292153929
51721,30,1,2016/6/11,5.292153929
51722,35,2,2016/5/14,5.292153929
51723,25,1,2015/12/15,5.722768363
51724,35,1,2016/4/15,6.292054527
51725,45,1,2016/3/29,5.97467729
51726,35,1,2016/6/16,6.292054527
51727,35,1,2016/3/27,6.292054527
51728,25,1,2015/12/17,5.97467729
51729,45,1,2016/3/31,5.722768363
51730,45,1,2016/3/17,6.292054527
51731,30,1,2016/3/29,5.97467729
51732,30,2,2015/12/30,5.722768363
51733,25,1,2015/12/16,5.97467729
51734,30,1,2016/3/14,5.722768363
51735,30,1,2016/4/30,5.722768363
51736,30,1,2015/12/31,5.722768363
51737,45,1,2016/2/16,5.97467729
51738,35,1,2016/6/27,6.292054527
51739,35,2,2016/4/23,6.292054527
51740,30,2,2016/1/27,5.97467729
51741,40,1,2016/6/30,6.292054527
51742,35,1,2016/3/12,6.292054527
51743,35,2,2016/5/8,5.722768363
51744,40,1,2016/5/20,5.722768363
51745,30,1,2016/6/13,6.292054527
51746,40,1,2016/6/2,5.97467729
51747,35,2,2016/1/4,5.722768363
51748,25,1,2016/6/29,5.722768363
51749,40,1,2015/12/28,6.153413856
51750,35,1,2016/6/7,5.292153929
51751,35,1,2016/2/15,5.97467729
51752,30,1,2016/4/21,6.292054527
51753,25,1,2016/4/19,6.292054527
51754,35,1,2016/2/16,6.153413856
51755,35,1,2016/3/2,5.97467729
51756,30,1,2016/6/2,5.722768363
51757,30,1,2016/3/22,6.153413856
51758,30,1,2016/6/21,5.97467729
51759,30,1,2016/5/10,5.292153929
51760,25,1,2016/1/28,6.153413856
51761,30,1,2016/6/21,5.97467729
51762,30,2,2016/3/28,5.97467729
51763,25,1,2016/4/22,6.292054527
51764,35,2,2016/3/15,5.292153929
51765,30,1,2016/4/20,6.292054527
51766,35,1,2016/2/29,6.292054527
51767,35,1,2015/12/31,5.97467729
51768,35,1,2015/12/8,6.292054527
51769,40,1,2016/5/10,5.292153929
51770,30,1,2016/1/17,6.292054527
51771,35,1,2016/1/28,5.97467729
51772,30,1,2016/6/16,5.722768363
51773,35,2,2015/12/21,6.292054527
51774,25,1,2016/6/27,5.97467729
51775,30,1,2016/4/15,6.292054527
51776,30,1,2016/2/2,5.97467729
51777,30,1,2016/3/29,5.722768363
51778,30,1,2016/5/14,6.292054527
51779,25,1,2016/5/22,5.722768363
51780,40,1,2016/2/5,5.722768363
51781,30,1,2015/12/27,5.292153929
51782,30,1,2016/3/24,5.722768363
51783,35,1,2015/12/16,5.97467729
51784,35,2,2016/6/16,5.97467729
51785,30,1,2016/3/17,5.722768363
51786,30,1,2016/3/29,6.153413856
51787,25,1,2016/5/28,5.292153929
51788,30,1,2015/12/30,5.292153929
51789,30,1,2016/1/27,5.722768363
51790,25,1,2016/2/13,5.722768363
51791,45,1,2016/2/17,5.722768363
51792,25,1,2016/4/13,5.722768363
51793,35,1,2016/1/28,6.153413856
51794,30,1,2016/6/22,5.292153929
51795,30,1,2016/5/8,5.292153929
51796,35,2,2016/5/7,5.292153929
51797,25,1,2016/5/29,5.292153929
51798,40,1,2016/4/16,6.292054527
51799,35,1,2016/6/16,6.292054527
51800,35,1,2016/5/3,6.292054527
51801,30,1,2016/3/12,5.722768363
51802,30,1,2016/5/3,5.292153929
51803,35,1,2016/2/16,5.292153929
51804,25,1,2016/2/22,5.292153929
51805,30,1,2015/12/16,5.97467729
51806,45,1,2016/5/19,5.292153929
51807,35,1,2016/6/4,6.292054527
51808,50,1,2016/4/16,5.292153929
51809,30,1,2016/1/6,5.722768363
51810,30,1,2015/12/25,6.292054527
51811,35,1,2016/6/1,6.153413856
51812,45,2,2016/2/20,6.292054527
51813,30,1,2016/6/28,5.97467729
51814,35,1,2016/3/17,6.153413856
51815,30,1,2016/3/5,5.97467729
51816,30,1,2016/6/26,6.292054527
51817,25,1,2016/5/22,5.292153929
51818,30,1,2016/1/28,5.97467729
51819,35,1,2016/4/11,5.722768363
51820,35,2,2016/2/14,5.722768363
51821,45,2,2015/12/22,6.292054527
51822,30,1,2016/6/26,5.292153929
51823,30,2,2016/2/16,6.153413856
51824,40,1,2016/3/16,6.292054527
51825,35,1,2016/2/14,5.722768363
51826,30,1,2016/5/18,6.292054527
51827,35,1,2016/3/29,5.722768363
51828,30,1,2016/2/16,5.292153929
51829,30,1,2016/1/28,6.153413856
51830,30,1,2015/12/31,6.292054527
51831,35,2,2016/2/13,5.292153929
51832,30,1,2016/3/13,5.292153929
51833,30,1,2016/5/20,6.292054527
51834,30,1,2016/5/21,6.292054527
51835,25,1,2016/1/11,5.292153929
51836,35,1,2016/2/15,5.722768363
51837,30,1,2016/6/22,6.292054527
51838,30,1,2016/4/24,5.97467729
51839,25,2,2016/2/24,6.153413856
51840,25,1,2016/4/29,6.292054527
51841,35,2,2016/2/17,5.97467729
51842,40,1,2016/4/19,5.97467729
51843,30,2,2016/3/13,6.292054527
51844,40,1,2016/2/16,5.97467729
51845,30,1,2015/12/26,6.292054527
51846,40,1,2016/4/15,5.292153929
51847,35,1,2016/2/15,5.97467729
51848,30,1,2016/1/1,5.722768363
51849,45,1,2016/4/14,6.153413856
51850,50,1,2016/5/15,6.292054527
51851,30,1,2016/1/28,6.153413856
51852,25,1,2016/2/16,5.97467729
51853,30,2,2016/1/28,5.97467729
51854,35,1,2016/4/21,5.97467729
51855,25,1,2016/4/29,6.292054527
51856,40,1,2016/3/22,6.153413856
51857,30,1,2016/2/25,5.97467729
51858,35,1,2016/3/15,5.292153929
51859,30,1,2016/3/18,5.97467729
51860,30,1,2016/5/1,5.97467729
51861,25,1,2016/4/14,5.292153929
51862,25,1,2016/1/2,5.292153929
51863,35,1,2016/4/23,6.153413856
51864,25,1,2016/2/17,5.97467729
51865,30,1,2016/1/28,5.292153929
51866,30,1,2016/3/3,5.722768363
51867,40,1,2015/12/24,5.97467729
51868,35,1,2016/4/14,6.292054527
51869,30,1,2016/3/20,5.97467729
51870,35,1,2016/3/16,5.292153929
51871,35,1,2016/4/15,6.292054527
51872,35,1,2016/3/24,5.722768363
51873,30,1,2016/3/15,6.153413856
51874,35,1,2016/4/20,6.292054527
51875,30,1,2016/2/8,5.97467729
51876,35,1,2016/2/13,5.722768363
51877,30,1,2016/4/25,5.292153929
51878,45,1,2016/5/6,5.292153929
51879,35,1,2015/12/17,6.292054527
51880,35,1,2015/12/30,6.292054527
51881,25,1,2016/5/21,5.722768363
51882,25,1,2016/3/13,6.292054527
51883,35,2,2016/3/26,5.97467729
51884,45,1,2016/4/5,5.292153929
51885,30,1,2016/1/28,5.97467729
51886,40,1,2016/4/19,5.97467729
51887,35,2,2015/12/13,6.292054527
51888,40,1,2016/4/14,6.292054527
51889,40,1,2016/4/29,5.97467729
51890,35,2,2016/2/13,5.722768363
51891,35,1,2015/12/15,5.97467729
51892,35,2,2016/1/27,5.97467729
51893,30,2,2015/12/17,5.722768363
51894,30,1,2016/2/2,5.97467729
51895,25,1,2016/6/10,5.722768363
51896,35,1,2016/2/24,6.292054527
51897,35,1,2016/2/5,6.153413856
51898,40,1,2016/4/22,6.292054527
51899,30,1,2016/2/5,5.97467729
51900,35,2,2016/4/23,5.97467729
51901,25,1,2016/4/15,5.97467729
51902,40,1,2015/12/27,6.153413856
51903,35,1,2016/4/15,5.97467729
51904,35,1,2016/6/28,6.153413856
51905,30,2,2016/4/30,5.722768363
51906,30,1,2016/4/20,5.722768363
51907,25,1,2016/6/4,5.292153929
51908,35,1,2016/1/30,5.97467729
51909,45,1,2016/2/25,6.153413856
51910,25,1,2016/4/26,5.722768363
51911,40,1,2016/3/12,6.292054527
51912,30,2,2015/12/12,6.292054527
51913,25,1,2015/12/4,6.292054527
51914,30,1,2016/5/18,5.722768363
51915,30,1,2016/6/3,6.153413856
51916,35,1,2016/6/17,6.292054527
51917,25,1,2016/1/28,5.292153929
51918,35,1,2016/4/13,5.97467729
51919,50,1,2016/4/27,6.292054527
51920,30,1,2016/6/6,5.292153929
51921,35,1,2015/12/17,6.292054527
51922,25,1,2016/1/28,5.722768363
51923,40,1,2016/4/15,5.97467729
51924,30,1,2016/6/13,5.292153929
51925,40,1,2016/3/30,6.292054527
51926,35,1,2016/4/29,6.292054527
51927,30,1,2015/12/2,5.722768363
51928,35,1,2016/2/12,5.97467729
51929,40,1,2016/5/28,5.292153929
51930,35,1,2016/4/19,6.292054527
51931,30,2,2016/6/29,5.292153929
51932,35,1,2015/12/18,5.722768363
51933,35,1,2015/12/21,6.292054527
51934,35,1,2016/6/18,5.97467729
51935,25,2,2016/6/16,5.722768363
51936,35,1,2016/2/12,5.292153929
51937,30,1,2016/3/13,5.292153929
51938,30,1,2015/12/31,5.722768363
51939,35,1,2016/4/26,5.722768363
51940,30,2,2016/5/24,6.292054527
51941,35,1,2016/1/28,5.292153929
51942,30,1,2016/5/27,6.153413856
51943,25,1,2016/5/21,5.292153929
51944,25,1,2016/6/16,6.292054527
51945,25,1,2016/6/22,6.292054527
51946,45,1,2016/3/25,5.97467729
51947,35,2,2015/12/7,5.722768363
51948,25,2,2016/5/11,6.292054527
51949,35,1,2016/4/15,6.292054527
51950,30,2,2016/1/28,5.292153929
51951,25,2,2016/6/20,5.97467729
51952,35,1,2015/12/17,5.97467729
51953,30,1,2016/5/3,6.292054527
51954,30,1,2016/4/9,5.722768363
51955,35,1,2016/2/10,6.292054527
51956,25,2,2016/4/20,5.722768363
51957,45,1,2016/3/24,5.722768363
51958,30,1,2016/5/17,5.292153929
51959,35,1,2016/6/18,5.292153929
51960,35,1,2015/12/17,6.292054527
51961,30,1,2015/12/6,5.722768363
51962,35,1,2015/12/30,5.97467729
51963,30,1,2016/2/25,6.153413856
51964,30,1,2016/5/23,5.292153929
51965,35,1,2016/4/14,5.722768363
51966,40,1,2016/1/28,5.292153929
51967,30,1,2016/6/20,5.292153929
51968,30,1,2016/2/16,5.722768363
51969,30,1,2016/6/29,5.292153929
51970,30,1,2016/2/13,5.722768363
51971,30,1,2016/1/12,6.292054527
51972,40,2,2016/1/22,6.292054527
51973,30,1,2015/12/20,6.292054527
51974,25,2,2016/6/16,5.97467729
51975,25,1,2016/5/11,5.292153929
51976,45,1,2015/12/17,6.292054527
51977,40,1,2016/1/28,6.153413856
51978,30,1,2016/5/12,5.292153929
51979,35,1,2016/4/19,6.292054527
51980,35,1,2016/2/17,5.722768363
51981,35,1,2016/2/16,6.292054527
51982,30,1,2016/5/20,5.292153929
51983,30,1,2016/3/22,6.153413856
51984,30,1,2016/2/29,6.153413856
51985,35,2,2016/6/18,5.97467729
51986,30,2,2015/12/28,5.722768363
51987,35,1,2016/4/15,6.292054527
51988,30,1,2016/6/16,6.292054527
51989,30,1,2016/6/1,5.292153929
51990,35,1,2016/1/28,5.722768363
51991,35,1,2016/6/18,6.292054527
51992,25,1,2015/12/6,5.722768363
51993,30,1,2016/2/16,5.292153929
51994,45,1,2016/3/27,5.292153929
51995,30,1,2015/12/30,5.722768363
51996,45,1,2015/12/3,5.97467729
51997,30,1,2016/2/16,5.97467729
51998,30,2,2015/12/6,5.97467729
51999,30,1,2016/5/19,5.97467729
52000,45,1,2016/2/4,5.97467729
52001,30,1,2016/5/14,5.292153929
52002,30,1,2016/6/16,6.292054527
52003,40,1,2015/12/20,6.292054527
52004,30,2,2016/5/19,6.292054527
52005,30,2,2015/12/15,5.722768363
52006,45,2,2016/3/30,5.292153929
52007,30,2,2016/2/9,6.153413856
52008,30,2,2016/3/27,5.97467729
52009,35,1,2016/5/13,5.97467729
52010,30,1,2016/2/10,6.292054527
52011,30,1,2016/5/28,5.97467729
52012,30,1,2016/5/12,6.292054527
52013,45,1,2016/3/26,6.292054527
52014,30,1,2016/1/28,5.292153929
52015,30,2,2016/6/22,5.722768363
52016,30,1,2016/4/21,6.153413856
52017,45,2,2016/3/21,5.722768363
52018,30,1,2016/2/23,5.97467729
52019,40,1,2015/12/17,6.292054527
52020,30,2,2016/3/25,6.153413856
52021,35,1,2016/3/29,6.292054527
52022,35,1,2016/4/21,5.97467729
52023,25,1,2016/3/29,5.292153929
52024,35,1,2016/4/9,5.97467729
52025,35,1,2016/4/28,5.97467729
52026,25,2,2016/3/24,5.292153929
52027,40,1,2016/3/30,5.97467729
52028,45,2,2016/6/29,6.292054527
52029,30,1,2016/3/15,6.292054527
52030,40,1,2016/4/15,5.97467729
52031,30,1,2016/6/15,6.292054527
52032,30,1,2016/5/27,5.722768363
52033,30,1,2016/6/3,5.292153929
52034,40,2,2016/3/24,6.292054527
52035,30,1,2016/2/11,5.292153929
52036,35,2,2016/6/16,6.292054527
52037,35,1,2015/12/27,6.292054527
52038,30,1,2016/2/17,5.97467729
52039,30,2,2016/4/21,5.292153929
52040,30,1,2016/3/21,6.292054527
52041,30,1,2016/6/16,6.292054527
52042,35,1,2016/1/12,6.292054527
52043,30,1,2015/12/16,6.292054527
52044,40,1,2016/1/17,5.292153929
52045,45,2,2016/6/17,5.97467729
52046,35,1,2015/12/29,5.97467729
52047,30,1,2015/12/17,6.292054527
52048,40,1,2016/5/24,6.292054527
52049,30,1,2016/3/22,5.292153929
52050,35,1,2016/6/14,5.292153929
52051,25,1,2016/6/3,5.292153929
52052,30,1,2016/4/26,5.292153929
52053,30,1,2016/2/5,6.292054527
52054,30,1,2016/3/30,5.722768363
52055,50,1,2016/1/9,5.97467729
52056,25,1,2015/12/29,6.292054527
52057,30,1,2016/1/18,5.722768363
52058,45,1,2016/6/28,5.292153929
52059,35,1,2016/3/30,5.97467729
52060,40,1,2016/1/23,5.292153929
52061,25,1,2016/1/28,5.292153929
52062,35,1,2016/1/2,5.97467729
52063,35,1,2016/2/16,5.722768363
52064,35,2,2016/6/23,6.153413856
52065,35,2,2016/1/22,6.292054527
52066,35,1,2016/3/23,5.292153929
52067,25,1,2016/6/6,5.97467729
52068,30,1,2016/6/22,5.292153929
52069,25,1,2016/2/18,5.722768363
52070,25,1,2015/12/17,5.722768363
52071,40,1,2016/2/13,5.722768363
52072,35,2,2015/12/19,6.292054527
52073,30,1,2016/6/1,5.292153929
52074,25,1,2016/6/13,6.292054527
52075,25,2,2016/6/27,5.292153929
52076,40,2,2016/5/30,6.292054527
52077,30,1,2016/2/7,5.97467729
52078,30,2,2016/5/26,6.292054527
52079,30,1,2016/6/28,5.722768363
52080,25,1,2016/4/20,5.722768363
52081,45,1,2016/5/15,5.97467729
52082,30,2,2016/4/15,5.292153929
52083,30,1,2016/3/15,5.722768363
52084,35,1,2016/5/12,5.97467729
52085,25,1,2016/2/7,5.292153929
52086,25,1,2016/1/1,5.97467729
52087,30,1,2016/2/16,5.292153929
52088,35,1,2016/6/24,5.292153929
52089,40,1,2015/12/27,6.292054527
52090,30,1,2016/4/29,6.292054527
52091,30,2,2016/5/24,6.292054527
52092,35,1,2015/12/3,6.292054527
52093,35,1,2016/1/16,6.292054527
52094,40,1,2016/1/29,6.153413856
52095,30,1,2016/4/19,5.722768363
52096,25,1,2016/4/13,5.722768363
52097,25,1,2016/6/2,5.97467729
52098,30,1,2015/12/18,5.722768363
52099,25,1,2016/2/16,5.292153929
52100,35,1,2016/4/22,6.292054527
52101,30,1,2016/1/18,5.97467729
52102,50,1,2016/5/21,5.292153929
52103,30,2,2016/4/19,6.153413856
52104,35,1,2016/4/5,5.97467729
52105,25,1,2016/5/1,5.97467729
52106,25,1,2016/2/18,6.153413856
52107,35,1,2016/5/18,5.97467729
52108,25,1,2016/3/26,5.292153929
52109,35,2,2016/4/20,5.292153929
52110,40,1,2016/6/30,6.292054527
52111,30,1,2016/3/21,6.153413856
52112,40,1,2016/2/3,5.292153929
52113,30,1,2016/2/16,5.97467729
52114,30,1,2016/5/28,6.292054527
52115,35,1,2015/12/26,6.292054527
52116,30,1,2015/12/17,5.722768363
52117,35,1,2015/12/18,5.97467729
52118,40,1,2016/3/17,6.153413856
52119,35,2,2016/5/1,6.153413856
52120,50,1,2016/6/27,6.292054527
52121,25,1,2016/1/27,5.292153929
52122,30,2,2016/2/23,6.292054527
52123,30,1,2016/6/2,5.722768363
52124,25,1,2016/3/11,5.292153929
52125,40,1,2016/2/6,5.292153929
52126,30,2,2016/2/5,5.722768363
52127,30,1,2015/12/21,6.292054527
52128,25,1,2016/5/7,5.722768363
52129,35,1,2016/1/1,6.153413856
52130,30,1,2016/2/16,5.722768363
52131,35,1,2016/2/16,6.292054527
52132,25,1,2016/6/8,6.292054527
52133,30,1,2016/3/15,6.292054527
52134,30,1,2016/4/24,5.97467729
52135,30,2,2015/12/28,5.97467729
52136,40,1,2016/2/17,6.292054527
52137,30,1,2016/5/7,6.153413856
52138,30,1,2016/3/20,5.97467729
52139,35,1,2016/1/28,6.153413856
52140,30,1,2016/5/6,5.292153929
52141,35,1,2016/3/4,6.292054527
52142,35,1,2016/1/28,6.153413856
52143,35,1,2016/2/9,6.292054527
52144,35,1,2016/2/23,6.292054527
52145,40,1,2016/1/13,6.153413856
52146,40,2,2016/3/10,5.722768363
52147,35,1,2016/3/12,5.722768363
52148,35,1,2015/12/17,6.292054527
52149,35,1,2015/12/30,5.97467729
52150,30,1,2015/12/31,6.153413856
52151,30,1,2016/5/22,5.722768363
52152,30,2,2016/2/8,5.292153929
52153,25,1,2016/3/25,5.97467729
52154,30,1,2016/1/3,6.153413856
52155,50,1,2015/12/26,6.292054527
52156,30,1,2016/1/27,5.97467729
52157,45,2,2016/4/21,5.292153929
52158,40,1,2016/5/27,6.292054527
52159,30,1,2015/12/10,6.292054527
52160,25,1,2016/4/17,5.722768363
52161,30,1,2016/5/31,6.292054527
52162,30,1,2016/4/2,5.292153929
52163,30,2,2016/1/28,5.97467729
52164,30,1,2016/1/28,5.97467729
52165,25,1,2016/5/6,5.722768363
52166,30,1,2016/1/5,5.722768363
52167,35,2,2015/12/18,5.97467729
52168,40,1,2016/4/20,5.97467729
52169,40,1,2015/12/27,6.292054527
52170,35,1,2016/1/28,6.292054527
52171,30,1,2016/4/28,5.292153929
52172,40,1,2016/2/3,5.722768363
52173,30,2,2016/3/19,5.97467729
52174,45,1,2016/3/31,5.722768363
52175,35,1,2016/2/5,6.292054527
52176,35,1,2015/12/20,5.722768363
52177,25,2,2016/3/19,5.722768363
52178,35,1,2016/4/21,5.722768363
52179,30,1,2016/5/28,6.292054527
52180,35,1,2015/12/17,5.722768363
52181,25,1,2016/4/17,5.292153929
52182,30,1,2016/4/24,6.153413856
52183,40,1,2015/12/31,6.292054527
52184,40,1,2016/2/16,5.722768363
52185,45,1,2016/2/16,5.97467729
52186,25,1,2016/6/11,5.292153929
52187,35,2,2016/1/28,5.722768363
52188,40,1,2016/5/7,5.292153929
52189,35,1,2016/5/19,5.97467729
52190,40,1,2016/5/5,6.292054527
52191,40,1,2016/5/9,6.292054527
52192,25,1,2015/12/30,5.97467729
52193,45,1,2016/2/5,5.97467729
52194,25,1,2016/3/29,5.722768363
52195,30,1,2016/2/5,5.97467729
52196,40,1,2015/12/29,5.97467729
52197,30,1,2016/6/16,6.292054527
52198,35,1,2016/6/24,5.722768363
52199,35,1,2015/12/22,6.292054527
52200,35,1,2016/1/28,5.97467729
52201,35,1,2016/5/21,6.153413856
52202,30,1,2016/3/13,5.722768363
52203,30,1,2015/12/29,5.97467729
52204,35,1,2016/4/16,6.292054527
52205,30,1,2016/4/25,6.292054527
52206,40,1,2016/2/7,6.292054527
52207,35,1,2016/1/28,6.292054527
52208,30,1,2016/5/6,5.292153929
52209,35,1,2016/3/17,5.722768363
52210,50,1,2016/5/24,6.292054527
52211,30,1,2016/5/20,6.153413856
52212,30,1,2015/12/15,5.722768363
52213,35,1,2015/12/17,5.97467729
52214,35,1,2015/12/2,6.153413856
52215,30,1,2016/1/1,5.97467729
52216,30,1,2015/12/10,6.153413856
52217,35,2,2016/6/2,5.292153929
52218,30,1,2015/12/22,6.292054527
52219,35,1,2016/4/23,6.292054527
52220,35,1,2015/12/10,5.722768363
52221,30,1,2016/1/7,5.97467729
52222,35,1,2016/1/22,5.292153929
52223,30,1,2016/3/6,6.292054527
52224,25,2,2016/5/1,5.97467729
52225,25,1,2016/6/29,6.292054527
52226,35,1,2016/5/7,5.722768363
52227,25,1,2016/5/12,6.153413856
52228,30,1,2016/4/21,6.153413856
52229,30,1,2016/6/23,6.292054527
52230,25,1,2015/12/29,5.722768363
52231,35,1,2016/3/23,6.153413856
52232,35,1,2016/1/12,6.292054527
52233,30,1,2016/3/16,5.722768363
52234,40,1,2016/1/4,5.292153929
52235,40,1,2016/1/28,6.292054527
52236,30,1,2016/6/2,5.292153929
52237,40,1,2015/12/17,6.292054527
52238,25,1,2016/6/29,6.292054527
52239,35,1,2016/3/17,5.97467729
52240,35,2,2016/6/3,5.97467729
52241,30,2,2016/5/31,6.292054527
52242,35,2,2016/1/30,6.153413856
52243,25,1,2016/5/16,5.292153929
52244,35,1,2016/5/6,6.153413856
52245,30,1,2015/12/7,5.292153929
52246,30,2,2016/3/25,5.722768363
52247,30,1,2016/5/26,6.153413856
52248,35,1,2016/2/2,5.722768363
52249,35,1,2016/1/7,6.292054527
52250,40,1,2016/2/25,5.97467729
52251,35,1,2016/6/28,5.97467729
52252,30,1,2016/5/27,6.292054527
52253,30,1,2016/2/6,5.722768363
52254,40,1,2016/6/2,5.97467729
52255,20,1,2016/5/7,5.292153929
52256,25,1,2016/6/16,5.292153929
52257,40,1,2016/2/24,5.97467729
52258,30,1,2016/5/18,6.292054527
52259,30,1,2016/4/15,6.292054527
52260,35,1,2016/4/16,6.292054527
52261,30,1,2016/3/14,5.97467729
52262,40,1,2016/5/13,6.292054527
52263,35,1,2016/6/1,5.722768363
52264,35,2,2016/2/9,5.97467729
52265,35,1,2015/12/17,6.292054527
52266,30,1,2016/3/30,5.292153929
52267,25,1,2015/12/2,6.153413856
52268,30,1,2016/6/23,5.722768363
52269,35,1,2016/6/16,6.292054527
52270,35,1,2015/12/30,5.97467729
52271,30,1,2015/12/15,6.153413856
52272,30,1,2016/5/2,5.292153929
52273,25,1,2016/5/8,5.97467729
52274,35,1,2016/5/3,6.292054527
52275,30,1,2016/2/4,5.97467729
52276,30,1,2016/4/22,5.292153929
52277,35,1,2016/5/2,6.292054527
52278,25,1,2015/12/8,6.292054527
52279,45,1,2015/12/16,6.292054527
52280,30,1,2016/4/14,6.292054527
52281,40,1,2015/12/3,5.97467729
52282,25,1,2016/3/16,5.722768363
52283,25,1,2015/12/17,6.292054527
52284,25,1,2016/6/16,5.97467729
52285,35,2,2016/5/21,5.292153929
52286,30,1,2016/1/1,5.97467729
52287,35,1,2016/3/11,5.97467729
52288,30,2,2016/3/22,5.97467729
52289,25,1,2016/3/16,6.153413856
52290,50,1,2016/1/29,5.97467729
52291,35,1,2016/6/22,6.292054527
52292,30,1,2016/1/28,5.97467729
52293,35,1,2015/12/17,6.292054527
52294,25,1,2016/6/4,5.97467729
52295,30,1,2016/1/28,5.97467729
52296,40,1,2016/3/20,5.722768363
52297,35,1,2016/4/23,5.97467729
52298,30,1,2015/12/30,5.722768363
52299,30,1,2016/6/10,6.153413856
52300,25,1,2016/3/19,5.292153929
52301,30,1,2016/2/16,5.97467729
52302,35,2,2016/3/16,5.292153929
52303,30,1,2016/2/26,5.722768363
52304,30,1,2016/6/29,5.97467729
52305,25,2,2016/5/20,5.292153929
52306,30,1,2016/4/18,5.722768363
52307,30,1,2016/3/29,5.292153929
52308,50,1,2016/1/10,6.153413856
52309,35,1,2016/5/21,6.292054527
52310,25,1,2016/1/27,5.292153929
52311,25,1,2015/12/14,6.292054527
52312,30,1,2016/1/1,5.97467729
52313,25,1,2016/4/25,5.722768363
52314,30,1,2015/12/17,5.292153929
52315,30,1,2016/2/17,5.97467729
52316,30,1,2016/3/24,5.722768363
52317,30,2,2016/1/27,5.722768363
52318,45,1,2016/3/22,5.292153929
52319,30,1,2016/3/7,6.292054527
52320,35,1,2016/3/17,5.292153929
52321,30,1,2016/6/7,6.292054527
52322,25,1,2015/12/23,6.292054527
52323,25,1,2016/2/9,5.722768363
52324,35,1,2015/12/22,5.722768363
52325,30,2,2016/5/20,6.153413856
52326,30,1,2015/12/25,6.292054527
52327,30,2,2016/5/27,6.153413856
52328,30,1,2016/2/17,5.292153929
52329,30,1,2016/1/5,5.97467729
52330,35,2,2015/12/3,5.292153929
52331,25,1,2016/4/19,5.97467729
52332,30,2,2016/3/30,5.292153929
52333,35,1,2016/1/28,6.153413856
52334,25,1,2016/1/17,5.292153929
52335,40,1,2016/5/31,6.153413856
52336,30,1,2015/12/18,5.722768363
52337,30,1,2016/1/28,6.292054527
52338,35,1,2016/1/6,6.153413856
52339,25,1,2016/4/23,6.292054527
52340,35,1,2016/2/4,6.292054527
52341,25,1,2016/6/22,6.292054527
52342,35,2,2016/3/12,5.292153929
52343,35,2,2015/12/16,6.153413856
52344,35,1,2015/12/22,5.97467729
52345,30,1,2016/6/18,5.97467729
52346,25,2,2016/6/22,5.292153929
52347,35,1,2015/12/25,6.292054527
52348,25,1,2016/5/21,6.292054527
52349,30,1,2016/6/21,5.97467729
52350,35,1,2016/4/24,6.153413856
52351,25,1,2016/5/7,5.292153929
52352,35,2,2016/4/17,5.722768363
52353,25,1,2016/4/21,6.292054527
