,active_ability
37731,7
37732,0
37733,0
37734,0.666666667
37735,1
37736,1
37737,0.333333333
37738,0.666666667
37739,6
37740,4.666666667
37741,21.33333333
37742,0
37743,7.333333333
37744,0
37745,14.66666667
37746,3
37747,8
37748,8.666666667
37749,0
37750,0.333333333
37751,0.333333333
37752,0.333333333
37753,6.333333333
37754,0
37755,0.333333333
37756,0.333333333
37757,0.666666667
37758,0.333333333
37759,1
37760,1.333333333
37761,0
37762,1.333333333
37763,0
37764,1
37765,1
37766,4.666666667
37767,1
37768,21.66666667
37769,20
37770,5
37771,1.666666667
37772,1.666666667
37773,4.666666667
37774,1.666666667
37775,0
37776,5.666666667
37777,5.666666667
37778,0.333333333
37779,0
37780,1.333333333
37781,2.333333333
37782,0
37783,0.333333333
37784,0
37785,5.333333333
37786,1.666666667
37787,4.333333333
37788,1
37789,0.333333333
37790,0
37791,0.666666667
37792,0
37793,0
37794,0
37795,3
37796,3.666666667
37797,0.333333333
37798,1.333333333
37799,8.666666667
37800,0
37801,3.666666667
37802,0.333333333
37803,8
37804,2.666666667
37805,1.333333333
37806,1.333333333
37807,0
37808,0
37809,1.333333333
37810,5
37811,0
37812,7
37813,0
37814,0
37815,2
37816,2
37817,0.333333333
37818,0.666666667
37819,0
37820,2
37821,7
37822,1.666666667
37823,7.333333333
37824,1.333333333
37825,4
37826,2
37827,2.333333333
37828,1.333333333
37829,2
37830,2.333333333
37831,2.333333333
37832,0.333333333
37833,36
37834,0
37835,1.666666667
37836,0
37837,6
37838,3
37839,6.333333333
37840,6
37841,0
37842,1.666666667
37843,0
37844,1
37845,0
37846,7.333333333
37847,2
37848,10.66666667
37849,0.666666667
37850,2
37851,0
37852,0
37853,0
37854,1.666666667
37855,5.666666667
37856,0.333333333
37857,1.333333333
37858,0.666666667
37859,0.333333333
37860,6.333333333
37861,0
37862,0
37863,0
37864,0
37865,0
37866,0
37867,3.666666667
37868,1.666666667
37869,0
37870,3
37871,6.333333333
37872,4.666666667
37873,2.666666667
37874,0
37875,0
37876,11
37877,0
37878,1
37879,16.33333333
37880,0.333333333
37881,0
37882,10.33333333
37883,0.333333333
37884,2.666666667
37885,1
37886,1.666666667
37887,0.333333333
37888,0
37889,0
37890,1.333333333
37891,3
37892,0
37893,0.666666667
37894,2
37895,1.666666667
37896,0
37897,7
37898,3.666666667
37899,6.666666667
37900,3
37901,1.333333333
37902,5.666666667
37903,0
37904,3
37905,2.333333333
37906,0
37907,0.666666667
37908,0
37909,4
37910,5
37911,0
37912,0.333333333
37913,3
37914,0
37915,0
37916,0.666666667
37917,1
37918,2
37919,2.666666667
37920,0
37921,1.666666667
37922,2
37923,0
37924,2.333333333
37925,0
37926,0
37927,0
37928,1.333333333
37929,4
37930,4
37931,2.333333333
37932,0
37933,1.666666667
37934,0
37935,0
37936,0
37937,0
37938,1.333333333
37939,8.333333333
37940,4
37941,0
37942,2
37943,0.333333333
37944,1.333333333
37945,0
37946,9.333333333
37947,1.666666667
37948,0
37949,4
37950,1.333333333
37951,5.333333333
37952,3
37953,1
37954,0.666666667
37955,0.333333333
37956,1
37957,2.333333333
37958,0.333333333
37959,5.666666667
37960,1.666666667
37961,0
37962,1
37963,0
37964,1
37965,23.66666667
37966,9.333333333
37967,1.333333333
37968,7
37969,0
37970,0
37971,0
37972,4.333333333
37973,0
37974,0
37975,0
37976,1.666666667
37977,0
37978,0
37979,16.33333333
37980,9.333333333
37981,1.333333333
37982,0
37983,13.33333333
37984,2.333333333
37985,0.666666667
37986,0
37987,1.333333333
37988,1.666666667
37989,0
37990,0
37991,5.666666667
37992,0.333333333
37993,2
37994,10
37995,0
37996,8.666666667
37997,0.333333333
37998,2.666666667
37999,0
38000,4.666666667
38001,0
38002,0
38003,0
38004,4.333333333
38005,0.666666667
38006,0.333333333
38007,0
38008,2
38009,0.666666667
38010,0.666666667
38011,1.333333333
38012,0
38013,1
38014,2.666666667
38015,0.333333333
38016,5.666666667
38017,5.666666667
38018,0
38019,2
38020,0
38021,9
38022,3.666666667
38023,1.666666667
38024,9.333333333
38025,1
38026,5
38027,0
38028,4.333333333
38029,1.666666667
38030,0
38031,7.333333333
38032,0.333333333
38033,0
38034,0.333333333
38035,3.333333333
38036,9.666666667
38037,1.333333333
38038,2.666666667
38039,1.666666667
38040,0.333333333
38041,0.333333333
38042,0.666666667
38043,0.666666667
38044,1
38045,0
38046,0
38047,1.666666667
38048,2
38049,6.333333333
38050,1.666666667
38051,5.333333333
38052,1.333333333
38053,0
38054,2
38055,3.666666667
38056,1.333333333
38057,13
38058,2.666666667
38059,7
38060,2
38061,2.333333333
38062,1.666666667
38063,18.66666667
38064,0.666666667
38065,1.666666667
38066,1.666666667
38067,0
38068,6.333333333
38069,1.333333333
38070,3.666666667
38071,0
38072,4.333333333
38073,9
38074,1.666666667
38075,18.33333333
38076,1.333333333
38077,1.333333333
38078,3.666666667
38079,4
38080,0
38081,0.333333333
38082,0
38083,4.666666667
38084,0
38085,21.66666667
38086,0
38087,2.333333333
38088,2
38089,0.666666667
38090,0.666666667
38091,0
38092,0
38093,3
38094,5.333333333
38095,3
38096,0
38097,2.333333333
38098,2.333333333
38099,0.666666667
38100,3.333333333
38101,2
38102,0
38103,1
38104,0
38105,3.666666667
38106,0
38107,3.666666667
38108,10.33333333
38109,1.666666667
38110,0
38111,0
38112,3
38113,0
38114,4
38115,0
38116,0
38117,0
38118,5.333333333
38119,0.333333333
38120,0
38121,0.666666667
38122,3
38123,0.333333333
38124,4.333333333
38125,0
38126,1.666666667
38127,11.33333333
38128,0
38129,9.666666667
38130,0.666666667
38131,0
38132,6.333333333
38133,0
38134,7
38135,4
38136,3.666666667
38137,4
38138,1
38139,11.33333333
38140,0.666666667
38141,0.333333333
38142,6.333333333
38143,3.333333333
38144,1
38145,0.333333333
38146,3.666666667
38147,4.333333333
38148,0
38149,0.333333333
38150,2
38151,0
38152,0
38153,4.666666667
38154,0.333333333
38155,0
38156,1.666666667
38157,0
38158,2.666666667
38159,0
38160,0.333333333
38161,2
38162,0
38163,3.333333333
38164,3
38165,2.333333333
38166,0.333333333
38167,8.333333333
38168,2.666666667
38169,0.666666667
38170,9
38171,0
38172,5
38173,0
38174,1
38175,8.333333333
38176,3.333333333
38177,2.333333333
38178,1.333333333
38179,2.666666667
38180,0
38181,1.333333333
38182,3
38183,3.666666667
38184,2
38185,2.666666667
38186,1
38187,0
38188,7.333333333
38189,1.333333333
38190,8.666666667
38191,2.333333333
38192,2.333333333
38193,1.666666667
38194,5.333333333
38195,2
38196,3.666666667
38197,0
38198,0
38199,3.333333333
38200,1.666666667
38201,1.666666667
38202,3
38203,3
38204,0
38205,0
38206,2
38207,1
38208,0
38209,0
38210,1.666666667
38211,5.333333333
38212,1.333333333
38213,0
38214,0
38215,0
38216,3.666666667
38217,0
38218,1.333333333
38219,0
38220,4
38221,0.666666667
38222,2
38223,3
38224,3.333333333
38225,2.333333333
38226,4.666666667
38227,1
38228,2.666666667
38229,2.666666667
38230,0.333333333
38231,3.333333333
38232,24.66666667
38233,6
38234,6.333333333
38235,0.333333333
38236,0
38237,1
38238,6.333333333
38239,0.666666667
38240,9
38241,0
38242,1
38243,0
38244,1
38245,1.666666667
38246,1.333333333
38247,0.333333333
38248,4
38249,6.666666667
38250,2.333333333
38251,7.666666667
38252,1.333333333
38253,5.333333333
38254,0.333333333
38255,0.666666667
38256,0.666666667
38257,0.666666667
38258,0
38259,4
38260,2.666666667
38261,0.666666667
38262,0
38263,0.666666667
38264,4
38265,3.666666667
38266,15.66666667
38267,0
38268,0.333333333
38269,14.66666667
38270,4.333333333
38271,1.333333333
38272,8.333333333
38273,0
38274,2
38275,1.666666667
38276,0
38277,2.333333333
38278,0
38279,0
38280,4
38281,1.666666667
38282,2.666666667
38283,0
38284,3.666666667
38285,7.333333333
38286,0
38287,4.666666667
38288,0
38289,16.33333333
38290,0
38291,1.666666667
38292,0
38293,0.333333333
38294,2.666666667
38295,0
38296,4
38297,0
38298,0
38299,0.666666667
38300,1.333333333
38301,1.666666667
38302,1
38303,3.333333333
38304,0
38305,8
38306,1.333333333
38307,4.333333333
38308,0
38309,0
38310,1.666666667
38311,0
38312,1
38313,0
38314,0
38315,0.333333333
38316,1.333333333
38317,1
38318,2.666666667
38319,0
38320,20.66666667
38321,4
38322,0
38323,2.333333333
38324,11.66666667
38325,1.333333333
38326,4
38327,0.666666667
38328,13
38329,1
38330,0.666666667
38331,5.666666667
38332,1.333333333
38333,3.666666667
38334,8.666666667
38335,9.666666667
38336,1.333333333
38337,0
38338,1
38339,0
38340,3.666666667
38341,3.333333333
38342,0.333333333
38343,0
38344,4.333333333
38345,1
38346,9
38347,1
38348,3.333333333
38349,6
38350,0
38351,1.666666667
38352,2.666666667
38353,0
38354,5.333333333
38355,8.333333333
38356,3
38357,0
38358,0
38359,0.666666667
38360,6
38361,1
38362,0.666666667
38363,0
38364,0
38365,2.333333333
38366,2
38367,13.66666667
38368,13.66666667
38369,0
38370,1.666666667
38371,0
38372,0
38373,8.666666667
38374,3.333333333
38375,3.666666667
38376,0.333333333
38377,2
38378,2
38379,1
38380,0
38381,0
38382,5.333333333
38383,0.333333333
38384,2
38385,0
38386,0
38387,0
38388,16
38389,0
38390,0
38391,0
38392,0
38393,6.333333333
38394,1
38395,6.333333333
38396,1
38397,1.333333333
38398,3.333333333
38399,1
38400,1.666666667
38401,8.666666667
38402,1
38403,1
38404,0.666666667
38405,4.333333333
38406,1
38407,3.333333333
38408,0.333333333
38409,0.333333333
38410,0
38411,7.333333333
38412,1
38413,0.333333333
38414,0
38415,0
38416,8
38417,1.666666667
38418,3.333333333
38419,0
38420,0
38421,1.666666667
38422,9.333333333
38423,3.333333333
38424,5.666666667
38425,3
38426,1.333333333
38427,0
38428,1
38429,3
38430,3.666666667
38431,0
38432,11
38433,1.333333333
38434,0
38435,6.333333333
38436,5.333333333
38437,1.666666667
38438,1.333333333
38439,3
38440,3
38441,0
38442,2
38443,5
38444,5
38445,0.333333333
38446,0.666666667
38447,0.666666667
38448,3
38449,0.333333333
38450,5.333333333
38451,0.666666667
38452,10.33333333
38453,0
38454,0.333333333
38455,1.333333333
38456,0
38457,2.333333333
38458,2
38459,3.666666667
38460,18.33333333
38461,1.666666667
38462,0.333333333
38463,0
38464,13
38465,3.333333333
38466,0
38467,0.333333333
38468,6.333333333
38469,0
38470,5
38471,3.333333333
38472,2
38473,2.333333333
38474,3.666666667
38475,0
38476,0
38477,1.333333333
38478,0
38479,0.333333333
38480,1
38481,2.666666667
38482,0
38483,0
38484,1.666666667
38485,0
38486,2.333333333
38487,1.666666667
38488,3.666666667
38489,5
38490,3
38491,0.666666667
38492,3.666666667
38493,4.666666667
38494,12.33333333
38495,1.666666667
38496,2.333333333
38497,0.333333333
38498,1.333333333
38499,3
38500,0
38501,0.666666667
38502,6.333333333
38503,0.333333333
38504,13
38505,2.333333333
38506,2
38507,2.333333333
38508,0
38509,3.333333333
38510,0.333333333
38511,13.66666667
38512,1
38513,1
38514,12.33333333
38515,6.333333333
38516,1.333333333
38517,0
38518,2
38519,25.66666667
38520,7
38521,2.666666667
38522,2
38523,1.666666667
38524,0
38525,0
38526,1.666666667
38527,3
38528,3
38529,0
38530,1
38531,0
38532,10.33333333
38533,0.333333333
38534,0.333333333
38535,1
38536,0.333333333
38537,4
38538,0.666666667
38539,4.666666667
38540,0.666666667
38541,1.333333333
38542,0
38543,5
38544,7
38545,10.66666667
38546,2.666666667
38547,1.666666667
38548,1.333333333
38549,0
38550,7
38551,9.666666667
38552,0
38553,1.666666667
38554,1.666666667
38555,1
38556,1.666666667
38557,0.666666667
38558,2
38559,0.666666667
38560,0.333333333
38561,1.333333333
38562,0.333333333
38563,1.666666667
38564,0.333333333
38565,3.333333333
38566,5
38567,0.666666667
38568,0
38569,8.666666667
38570,0.666666667
38571,0.333333333
38572,0.666666667
38573,0
38574,0.666666667
38575,1.333333333
38576,1
38577,0.666666667
38578,0.333333333
38579,1.666666667
38580,1.333333333
38581,1
38582,3.666666667
38583,0
38584,5.333333333
38585,1.333333333
38586,1.333333333
38587,0
38588,12.66666667
38589,0
38590,0
38591,0
38592,3.333333333
38593,7
38594,0
38595,1.333333333
38596,10
38597,3.333333333
38598,0.333333333
38599,0.666666667
38600,0
38601,3.666666667
38602,2.333333333
38603,2.333333333
38604,0
38605,1.333333333
38606,1
38607,0.666666667
38608,2.666666667
38609,0.333333333
38610,4.666666667
38611,0
38612,0
38613,2.333333333
38614,0
38615,3
38616,0.333333333
38617,1
38618,2.666666667
38619,0.333333333
38620,0
38621,1.333333333
38622,0
38623,1
38624,0.333333333
38625,0.666666667
38626,0.333333333
38627,7.333333333
38628,2
38629,0.666666667
38630,0
38631,0.333333333
38632,0.333333333
38633,10
38634,0.666666667
38635,5.333333333
38636,4.666666667
38637,0
38638,4.666666667
38639,0
38640,0
38641,3
38642,2.666666667
38643,1
38644,1
38645,0
38646,0
38647,3
38648,0
38649,0
38650,4
38651,4
38652,3.333333333
38653,3
38654,0.333333333
38655,4.333333333
38656,3.333333333
38657,3.666666667
38658,115
38659,2
38660,1
38661,18
38662,0
38663,0
38664,3.666666667
38665,1
38666,0
38667,6.666666667
38668,2
38669,0.333333333
38670,0.333333333
38671,0.333333333
38672,4.333333333
38673,6.666666667
38674,6
38675,3.333333333
38676,0.333333333
38677,2
38678,8.333333333
38679,0.333333333
38680,0
38681,2.666666667
38682,2.666666667
38683,0
38684,0.333333333
38685,0
38686,0
38687,1.333333333
38688,3.666666667
38689,0.666666667
38690,0.333333333
38691,2
38692,0
38693,0.333333333
38694,4.666666667
38695,4
38696,0
38697,0
38698,0
38699,0
38700,0.333333333
38701,0
38702,0
38703,4.666666667
38704,1.333333333
38705,24.66666667
38706,4.666666667
38707,13.66666667
38708,2
38709,1.666666667
38710,13.66666667
38711,0
38712,1.333333333
38713,7
38714,3.333333333
38715,1.666666667
38716,0.666666667
38717,0
38718,0
38719,0.666666667
38720,9.666666667
38721,0
38722,2
38723,0
38724,0
38725,0.666666667
38726,3
38727,6
38728,8.666666667
38729,3
38730,0
38731,1.666666667
38732,0.333333333
38733,4
38734,1
38735,0
38736,5
38737,1.333333333
38738,0
38739,1.333333333
38740,0
38741,0
38742,1.333333333
38743,3.333333333
38744,5.666666667
38745,0
38746,13.66666667
38747,0
38748,16.33333333
38749,5.333333333
38750,0
38751,3.666666667
38752,1.333333333
38753,0
38754,0.666666667
38755,16.66666667
38756,4.333333333
38757,1
38758,0
38759,0
38760,0
38761,2
38762,0
38763,9.666666667
38764,4.666666667
38765,0
38766,0
38767,9
38768,0
38769,0.333333333
38770,0.333333333
38771,0
38772,3.333333333
38773,2.333333333
38774,0
38775,3.666666667
38776,1
38777,0
38778,2
38779,0
38780,0
38781,0
38782,4.666666667
38783,14.66666667
38784,0.666666667
38785,1.333333333
38786,0.333333333
38787,8
38788,9
38789,9.666666667
38790,18
38791,6
38792,0
38793,1.666666667
38794,0.333333333
38795,0
38796,0
38797,0.333333333
38798,0.333333333
38799,2.333333333
38800,0
38801,2.666666667
38802,5.666666667
38803,0.333333333
38804,5.333333333
38805,3.333333333
38806,7.666666667
38807,0
38808,4
38809,4.333333333
38810,3
38811,1.333333333
38812,12.33333333
38813,0.333333333
38814,2.666666667
38815,2.333333333
38816,0
38817,6.333333333
38818,3.666666667
38819,1.333333333
38820,1.333333333
38821,0
38822,0
38823,2.333333333
38824,0.333333333
38825,1.666666667
38826,1
38827,5.333333333
38828,4
38829,2.666666667
38830,2.666666667
38831,2
38832,15
38833,2
38834,0.666666667
38835,2.333333333
38836,1.666666667
38837,0.666666667
38838,11.66666667
38839,5
38840,3.666666667
38841,3.333333333
38842,5.333333333
38843,0.666666667
38844,1.333333333
38845,0
38846,4.333333333
38847,0.333333333
38848,6.666666667
38849,2.666666667
38850,0.666666667
38851,4.333333333
38852,5.666666667
38853,3
38854,16
38855,0
38856,5.666666667
38857,0.666666667
38858,6
38859,5.666666667
38860,9.666666667
38861,0.333333333
38862,1.333333333
38863,0.666666667
38864,0
38865,4
38866,1
38867,3.333333333
38868,0.666666667
38869,6.333333333
38870,0.333333333
38871,1.666666667
38872,0
38873,0.666666667
38874,3
38875,0
38876,0
38877,0
38878,0.666666667
38879,1.333333333
38880,3.333333333
38881,0
38882,2.666666667
38883,0.333333333
38884,0
38885,11
38886,1
38887,1
38888,8.666666667
38889,1
38890,0
38891,0.333333333
38892,6.666666667
38893,0
38894,0.333333333
38895,3
38896,6.333333333
38897,5.666666667
38898,0
38899,2
38900,2
38901,0
38902,2.333333333
38903,0.666666667
38904,1.666666667
38905,0
38906,1
38907,1
38908,1
38909,1.333333333
38910,4.333333333
38911,12
38912,1
38913,0
38914,1
38915,4.666666667
38916,0.666666667
38917,0.333333333
38918,1
38919,1.333333333
38920,2.333333333
38921,0
38922,4.666666667
38923,4.666666667
38924,3.333333333
38925,2.666666667
38926,1
38927,9.333333333
38928,0
38929,1.666666667
38930,0
38931,3.333333333
38932,0
38933,5
38934,2.666666667
38935,3.666666667
38936,2.666666667
38937,0
38938,0.333333333
38939,1.666666667
38940,0
38941,11.66666667
38942,0
38943,2.333333333
38944,5.666666667
38945,4.666666667
38946,1
38947,0
38948,3.666666667
38949,7.666666667
38950,3.333333333
38951,4
38952,2
38953,0
38954,3.333333333
38955,0.333333333
38956,0.333333333
38957,14.66666667
38958,2
38959,1.666666667
38960,10.33333333
38961,4.333333333
38962,1.333333333
38963,0.333333333
38964,0
38965,10
38966,0
38967,3.333333333
38968,5.666666667
38969,0
38970,12.66666667
38971,0
38972,0.666666667
38973,1.333333333
38974,1.666666667
38975,0
38976,1
38977,0.333333333
38978,0.333333333
38979,4
38980,2.666666667
38981,12
38982,1
38983,0
38984,5.666666667
38985,0
38986,0
38987,10
38988,44
38989,3.666666667
38990,0
38991,4
38992,0.333333333
38993,4.333333333
38994,10
38995,0
38996,0
38997,1
38998,0
38999,0
39000,1.333333333
39001,0.666666667
39002,1.333333333
39003,0
39004,0
39005,0
39006,0
39007,1.333333333
39008,0.333333333
39009,0
39010,0.333333333
39011,7
39012,0
39013,1
39014,0
39015,0.666666667
39016,0.333333333
39017,0.666666667
39018,0
39019,0.666666667
39020,0
39021,0
39022,4
39023,1
39024,3
39025,1
39026,3.333333333
39027,2
39028,0
39029,0
39030,1
39031,2
39032,1.333333333
39033,0.333333333
39034,9.666666667
39035,0
39036,4.666666667
39037,3
39038,7.666666667
39039,5.666666667
39040,0
39041,5
39042,3.333333333
39043,1.333333333
39044,0.666666667
39045,0
39046,0
39047,2.333333333
39048,1.666666667
39049,0.333333333
39050,0
39051,0.666666667
39052,1
39053,7
39054,0
39055,3.666666667
39056,2
39057,1.666666667
39058,1.666666667
39059,1
39060,0.666666667
39061,0
39062,3.666666667
39063,9.333333333
39064,11.66666667
39065,6.333333333
39066,0.333333333
39067,0
39068,4.333333333
39069,1
39070,0
39071,0.666666667
39072,1.333333333
39073,0
39074,4.666666667
39075,0
39076,9
39077,0.666666667
39078,4.333333333
39079,5
39080,0.333333333
39081,0
39082,1.666666667
39083,0
39084,1
39085,3
39086,8
39087,3.666666667
39088,0
39089,16
39090,0.666666667
39091,0.333333333
39092,1
39093,0.666666667
39094,0
39095,3.666666667
39096,0.333333333
39097,9.333333333
39098,0.333333333
39099,7
39100,0.666666667
39101,2.666666667
39102,0
39103,7.666666667
39104,1
39105,2.333333333
39106,6
39107,0
39108,2
39109,5.666666667
39110,11.33333333
39111,0
39112,2
39113,0
39114,0
39115,1
39116,0.333333333
39117,10
39118,0.333333333
39119,0.666666667
39120,4
39121,0
39122,0
39123,0
39124,22.66666667
39125,0
39126,0
39127,0
39128,9
39129,0.666666667
39130,4
39131,0
39132,1
39133,0.666666667
39134,0
39135,4
39136,1.333333333
39137,2.333333333
39138,3.333333333
39139,6.666666667
39140,4
39141,6.333333333
39142,0
39143,0
39144,0.666666667
39145,7
39146,11.66666667
39147,0.333333333
39148,3.666666667
39149,0
39150,3.333333333
39151,5.666666667
39152,1.333333333
39153,0
39154,5.666666667
39155,0
39156,3
39157,0
39158,0
39159,3.333333333
39160,5.333333333
