,order_ability
49958,2.554702571
49959,2.600311231
49960,3.61358306
49961,1.898337113
49962,2.899063912
49963,2.095248738
49964,
49965,2.611204702
49966,2.802847533
49967,3.208422293
49968,1.149117036
49969,3.071533677
49970,4.111787958
49971,3.139689647
49972,2.123352555
49973,2.685064354
49974,
49975,2.979792205
49976,
49977,3.490055911
49978,2.432489531
49979,1.948015803
49980,1.39749679
49981,3.90694867
49982,3.300595788
49983,1.770942368
49984,2.711878013
49985,2.817007788
49986,3.152895278
49987,3.995305812
49988,2.440790901
49989,2.40358004
49990,1.520274469
49991,3.15338279
49992,2.689553132
49993,2.714327355
49994,5.517645192
49995,3.850070025
49996,
49997,2.834163314
49998,2.873810182
49999,1.765703332
50000,2.438290196
50001,
50002,
50003,3.124376571
50004,2.529662635
50005,3.082465732
50006,2.249326382
50007,
50008,2.670895278
50009,3.358230804
50010,2.551327878
50011,2.74783343
50012,2.091016886
50013,2.673425793
50014,
50015,2.259920183
50016,2.131223293
50017,3.634288273
50018,1.998789649
50019,2.378984947
50020,1.653053802
50021,2.60417279
50022,2.694394202
50023,3.202832314
50024,
50025,
50026,2.809282811
50027,2.834666922
50028,2.502371459
50029,1.102839903
50030,3.518055358
50031,2.791015658
50032,3.687396544
50033,2.160742246
50034,1.880990138
50035,4.351249219
50036,3.197045483
50037,2.753945517
50038,2.550698898
50039,1.964272975
50040,2.914898329
50041,2.460235511
50042,2.66930121
50043,3.288915207
50044,3.293890889
50045,2.866920117
50046,
50047,2.72591733
50048,3.12760346
50049,2.627399673
50050,2.307043708
50051,
50052,2.531319062
50053,2.036231361
50054,3.020999933
50055,0.430676558
50056,1.718810703
50057,2.717740501
50058,2.465080778
50059,3.462623674
50060,4.452169983
50061,2.764048268
50062,2.131648669
50063,2.855108491
50064,3.553767303
50065,2.386303267
50066,5.40415321
50067,3.024369199
50068,2.488775981
50069,2.907757644
50070,2.154944748
50071,4.061474846
50072,3.345574888
50073,3.402373373
50074,2.641315534
50075,2.75360143
50076,2.424710159
50077,2.749808604
50078,2.507557063
50079,2.590574047
50080,2.254608743
50081,2.42091993
50082,
50083,2.657229411
50084,
50085,1.89166815
50086,2.465671504
50087,2.379946749
50088,2.949351241
50089,2.693623254
50090,2.439372158
50091,2.51967631
50092,2.109126651
50093,2.29928226
50094,2.187155138
50095,3.84220632
50096,2.934942297
50097,2.798438006
50098,3.149487261
50099,2.431476731
50100,2.818812253
50101,2.368848081
50102,3.10143912
50103,2.750399405
50104,1.990142495
50105,2.763989903
50106,2.645371657
50107,2.594081805
50108,3.63517554
50109,3.099302478
50110,2.76271444
50111,
50112,2.328621032
50113,3.215274126
50114,2.773921791
50115,2.866920117
50116,2.801387522
50117,1.951749275
50118,2.260289523
50119,2.175054406
50120,2.643969268
50121,2.647014997
50122,2.065570813
50123,3.960231547
50124,2.695944797
50125,2.209929642
50126,2.985153504
50127,2.821220778
50128,2.743154262
50129,3.024369199
50130,2.256870952
50131,1.920809333
50132,3.127538174
50133,1.999471214
50134,2.423778821
50135,2.52354683
50136,1.946497231
50137,2.817071378
50138,4.446873663
50139,2.224843431
50140,1.858549671
50141,3.45168197
50142,3.351249219
50143,2.242313439
50144,2.466014264
50145,3.146382774
50146,1.980434238
50147,0.956535772
50148,
50149,
50150,2.379996307
50151,2.576735013
50152,3.09152272
50153,
50154,2.405160142
50155,2.84572403
50156,
50157,3.256880539
50158,2.777268523
50159,2.184589181
50160,2.481263278
50161,3.378903896
50162,2.25580658
50163,3.794505125
50164,2.85306941
50165,
50166,2.300701806
50167,2.543959311
50168,2.424907033
50169,2.11119156
50170,1.795276258
50171,2.927159849
50172,3.840433803
50173,
50174,
50175,
50176,3.627109963
50177,2.391893496
50178,2.750482674
50179,3.252239237
50180,
50181,2.500288166
50182,1.904900791
50183,2.842209208
50184,2.660321994
50185,2.853343424
50186,2.645416584
50187,2.918228213
50188,2.073365804
50189,3.995493866
50190,3.019571222
50191,3.302442484
50192,2.823736649
50193,2.861353116
50194,2.343761172
50195,
50196,
50197,2.25929759
50198,
50199,3.234303034
50200,2.174956377
50201,2.32797039
50202,3.120337986
50203,3.287633843
50204,2.711229274
50205,2.566922401
50206,2.696196203
50207,
50208,2.925639342
50209,2.322210222
50210,2.297802348
50211,2.789595604
50212,2.866304018
50213,1.962224305
50214,
50215,3.099722098
50216,3.479346286
50217,2.32609384
50218,2.660224185
50219,2.374454142
50220,2.66370871
50221,1.861353116
50222,2.024369199
50223,
50224,2.687620016
50225,2.822262424
50226,4.221328478
50227,2.132704668
50228,2.451144159
50229,2.15338279
50230,
50231,2.979558708
50232,0.006182488
50233,3.02165224
50234,1.895796914
50235,2.709969627
50236,2.800096664
50237,2.381782399
50238,3.430179092
50239,1.919348052
50240,2.849996773
50241,
50242,2.921670541
50243,2.611281369
50244,
50245,2.561666452
50246,3.334773064
50247,2.015220436
50248,2.549344091
50249,
50250,3.238763834
50251,2.990020323
50252,3.804214274
50253,3.293890889
50254,2.835098554
50255,1.881206283
50256,2.794072703
50257,
50258,
50259,2.601752337
50260,
50261,3.19434437
50262,
50263,1.723628088
50264,
50265,2.079228481
50266,
50267,2.866304018
50268,
50269,2.802071435
50270,1.904920753
50271,3.410965517
50272,1.364694878
50273,2.896560651
50274,2.83509795
50275,1.849996904
50276,2.958734831
50277,2.795888947
50278,4.061474846
50279,2.317312821
50280,2.155643547
50281,2.878666363
50282,2.298144866
50283,1.442861158
50284,2.717802532
50285,2.394488287
50286,
50287,
50288,2.789146546
50289,5.464531971
50290,2.246075703
50291,
50292,4.175990868
50293,3.480491645
50294,2.487571383
50295,1.825189167
50296,2.575506592
50297,3.22418858
50298,
50299,2.344692188
50300,2.710516105
50301,2.654709069
50302,2.868247659
50303,2.822534012
50304,3.049189246
50305,3.110041512
50306,3.509843404
50307,2.866304018
50308,3.005495009
50309,2.359967492
50310,2.869885118
50311,2.580476405
50312,3.320224103
50313,2.3275816
50314,3.021372178
50315,2.499646734
50316,2.624811396
50317,2.392966443
50318,2.482495212
50319,
50320,1.949307278
50321,2.366050614
50322,3.073025192
50323,4.121512475
50324,
50325,2.592461272
50326,3.188419897
50327,2.85610945
50328,3.608271879
50329,2.855825531
50330,2.388125723
50331,2.678658547
50332,
50333,1.775187447
50334,1.670288267
50335,2.172502297
50336,2.072430424
50337,3.061421719
50338,2.589118175
50339,2.319419552
50340,1.746690563
50341,2.059151066
50342,1.804587448
50343,3.017384738
50344,3.22474371
50345,3.416270607
50346,2.471123756
50347,3.706576361
50348,
50349,4.292650699
50350,1.720673717
50351,3.543959311
50352,2.469481292
50353,0
50354,1.673618313
50355,3.010453633
50356,2.38787288
50357,3.086718604
50358,2.441761122
50359,2.69117943
50360,2.539617709
50361,2.375695061
50362,2.792806748
50363,2.546028618
50364,2.356653798
50365,2.865058936
50366,2.510638388
50367,2.750288825
50368,
50369,3.392652834
50370,2.639385882
50371,2.515455276
50372,2.67764425
50373,2.73079363
50374,1.737251494
50375,3.016035237
50376,2.642516158
50377,2.794578364
50378,
50379,2.564690538
50380,0.006182488
50381,2.752877776
50382,
50383,3.46677045
50384,2.356394141
50385,2.795888947
50386,3.15338279
50387,3.024369199
50388,2.747394057
50389,
50390,2.557600209
50391,3.096883013
50392,2.478272042
50393,1.463069831
50394,2.277318421
50395,2.857437232
50396,2.378868652
50397,4.350684112
50398,2.127029361
50399,2.545731564
50400,2.870026253
50401,2.656642203
50402,3.965617693
50403,
50404,2.791890333
50405,2.806301772
50406,3.804909056
50407,2.957432001
50408,2.867266513
50409,
50410,2.169465048
50411,4.37837495
50412,3.737631997
50413,3.43161554
50414,3.342047994
50415,3.896384187
50416,2.490409312
50417,3.614374382
50418,2.504075006
50419,
50420,2.229416944
50421,3.256175278
50422,2.61516229
50423,3.10259258
50424,2.761833315
50425,2.579454369
50426,2.974635869
50427,2.389720627
50428,5.316398874
50429,2.895992253
50430,2.32748187
50431,2.688919737
50432,3.723262125
50433,
50434,3.105589247
50435,1.926107376
50436,3.335523444
50437,2.822704413
50438,2.92792846
50439,2.46905219
50440,2.988559465
50441,1.577816394
50442,4.226281207
50443,2.910379639
50444,2.680885794
50445,3.054501122
50446,2.795180884
50447,2.296439666
50448,1.841330273
50449,3.93156687
50450,
50451,1.854843853
50452,1.484221771
50453,2.64091153
50454,3.089546928
50455,2.697058287
50456,2.190581611
50457,3.058884477
50458,3.292029674
50459,2.357886478
50460,2.104192691
50461,3.40441984
50462,
50463,2.866920117
50464,2.941881698
50465,1.703973957
50466,2.534795026
50467,3.012764089
50468,
50469,2.169037329
50470,2.7543969
50471,4.714948894
50472,2.49169848
50473,2.79008191
50474,2.309195642
50475,2.80417816
50476,2.82814848
50477,2.512495119
50478,2.35418483
50479,3.034963283
50480,
50481,2.528613686
50482,3.447046868
50483,2.270373613
50484,3.46196111
50485,3.102255193
50486,
50487,2.781572806
50488,2.561004587
50489,2.22753098
50490,2.454636029
50491,1.365212389
50492,2.281317481
50493,3.673228937
50494,1.433767802
50495,2.567482391
50496,3.706424519
50497,2.523285893
50498,3.17421967
50499,2.587173998
50500,2.269091939
50501,2.970047097
50502,2.535217111
50503,1.89433887
50504,3.564009329
50505,3.025630106
50506,
50507,3.44516749
50508,4.069526815
50509,2.903052288
50510,2.245131032
50511,2.768131725
50512,
50513,2.557503124
50514,
50515,2.639685018
50516,2.663618528
50517,2.740099162
50518,2.451496719
50519,2.32429806
50520,
50521,
50522,2.441238257
50523,2.903199703
50524,2.417994493
50525,2.861353116
50526,2.990048769
50527,2.142892524
50528,2.88049653
50529,2.021521993
50530,2.654182215
50531,3.167036019
50532,2.543821374
50533,2.109530119
50534,3.958627608
50535,2.333941709
50536,1.652927587
50537,2.714890596
50538,2.191050986
50539,1.876135901
50540,3.272972204
50541,2.174778098
50542,2.574165493
50543,2.164795412
50544,2.942950253
50545,2.41255569
50546,2.470732947
50547,3.367360613
50548,2.853701331
50549,
50550,3.797304876
50551,2.730199367
50552,1.895559801
50553,2.737066007
50554,2.484221771
50555,2.218813903
50556,2.360576344
50557,2.300594183
50558,
50559,3.35833882
50560,2.447242684
50561,
50562,2.729307297
50563,3.111436399
50564,2.981325468
50565,3.000410694
50566,2.124114825
50567,3.567192566
50568,2.596173889
50569,2.032980519
50570,2.899815767
50571,2.651283688
50572,3.416810387
50573,
50574,3.027978195
50575,2.397874924
50576,
50577,
50578,2.678538356
50579,2.522799876
50580,3.03335799
50581,3.407193453
50582,3.722706232
50583,2.501091629
50584,2.39811944
50585,2.532460809
50586,2.416854584
50587,1.779650042
50588,3.36981697
50589,3.378868652
50590,3.286744892
50591,2.730424778
50592,2.413289212
50593,4.292029674
50594,3.400583557
50595,3.296935828
50596,
50597,1.956645568
50598,2.774455106
50599,3.72761785
50600,2.428489643
50601,5.90481885
50602,3.256330276
50603,2.654894275
50604,2.433760063
50605,3.045641017
50606,3.022836916
50607,2.134022957
50608,2.318626278
50609,1.777936293
50610,2.182667192
50611,2.46321371
50612,4.133488067
50613,2.675404045
50614,
50615,3.064558984
50616,2.984455927
50617,3.049700689
50618,2.856077163
50619,2.280670954
50620,2.017722481
50621,2.410300898
50622,2.369174485
50623,2.914898329
50624,
50625,2.971635724
50626,3.19664983
50627,1.584059348
50628,
50629,2.232812549
50630,2.504116852
50631,2.895936589
50632,2.23082576
50633,2.252381706
50634,2.081836095
50635,2.776035384
50636,4.07932134
50637,0.006182488
50638,1.746075702
50639,2.243589445
50640,4.394753535
50641,2.188463916
50642,2.513825635
50643,3.260159359
50644,3.028732396
50645,
50646,3.355076792
50647,3.029880332
50648,
50649,2.372281886
50650,3.817092143
50651,2.687173054
50652,3.445490633
50653,
50654,3.006744645
50655,3.51959598
50656,3.396660284
50657,1.804254269
50658,2.044033206
50659,2.937141921
50660,3.942999393
50661,3.024369199
50662,2.446049174
50663,1.694233777
50664,
50665,2.24023726
50666,1.532422955
50667,2.40809309
50668,2.697502753
50669,2.672907694
50670,3.334395594
50671,2.278594138
50672,2.869014371
50673,2.446750837
50674,3.226200425
50675,2.981360898
50676,4.722706232
50677,3.584352198
50678,
50679,4.543544949
50680,
50681,2.920572661
50682,2.216697152
50683,1.747667903
50684,3.522895092
50685,1.804308338
50686,2.566131241
50687,2.266224323
50688,2.912869358
50689,2.768166599
50690,2.198382196
50691,2.856818612
50692,2.581118098
50693,2.150769533
50694,2.370930368
50695,2.863227843
50696,2.866920117
50697,3.100886859
50698,3.74154033
50699,2.191228956
50700,2.658373142
50701,2.264772813
50702,3.44559529
50703,
50704,3.543959311
50705,0.569323442
50706,2.017675756
50707,2.98262407
50708,2.000395082
50709,2.616555649
50710,2.637702972
50711,2.263762259
50712,
50713,2.591704302
50714,2.582896589
50715,3.059693409
50716,2.0660784
50717,2.377725965
50718,3.282593753
50719,
50720,3.25929759
50721,
50722,3.222087684
50723,2.900815274
50724,2.43410733
50725,3.038746748
50726,3.226565505
50727,2.047080881
50728,2.112902816
50729,2.109126651
50730,3.455045757
50731,3.250545814
50732,
50733,2.336566527
50734,2.814878227
50735,2.080424868
50736,1.964268465
50737,2.780023735
50738,2.46559591
50739,2.395213619
50740,4.154000768
50741,2.324958167
50742,3.339511744
50743,1.678450093
50744,2.33407432
50745,2.34749207
50746,2.381339022
50747,2.53032759
50748,3.096063177
50749,1.920938166
50750,1.616300993
50751,3.866660483
50752,3.792029674
50753,2.76096641
50754,1.8294828
50755,2.525297493
50756,2.770192761
50757,
50758,2.555895804
50759,2.886929858
50760,3.01219544
50761,2.543959311
50762,3.15559498
50763,3.659448026
50764,2.518277814
50765,2.446921584
50766,2.469952308
50767,2.855108491
50768,2.654514461
50769,1.082067008
50770,
50771,3.332479212
50772,2.731060207
50773,2.636950159
50774,2.703409995
50775,4.543074514
50776,2.071658118
50777,2.341425293
50778,2.552401903
50779,2.876417939
50780,2.771462745
50781,3.665696773
50782,2.753282607
50783,3.522895092
50784,2.450042359
50785,3.160186394
50786,2.158977297
50787,2.831096483
50788,2.117929577
50789,2.440539224
50790,2.233674911
50791,2.632117842
50792,
50793,2.019790807
50794,1.580075954
50795,4.776406677
50796,2.777954362
50797,4.296454223
50798,2.172502297
50799,2.43044914
50800,
50801,2.798493201
50802,2.592105527
50803,2.785918868
50804,2.139944895
50805,2.45179952
50806,2.385754025
50807,2.401380149
50808,3.101724555
50809,2.401250872
50810,3.131763134
50811,2.224162708
50812,2.496017559
50813,4.836425554
50814,1.89107612
50815,2.418082008
50816,3.234610701
50817,2.970277794
50818,3.756785824
50819,5.33505473
50820,2.442371172
50821,2.113282753
50822,2.452515938
50823,1.753021266
50824,2.614444697
50825,2.924278089
50826,
50827,2.131648669
50828,
50829,2.623779987
50830,2.605994398
50831,2.805835264
50832,2.569763287
50833,3.279477026
50834,
50835,2.990476327
50836,3.191050986
50837,1.146014837
50838,2.363282013
50839,3.375538923
50840,2.476440795
50841,2.669137742
50842,2.219833528
50843,2.483855015
50844,1.565140423
50845,
50846,2.299336423
50847,2.32910684
50848,3.963209751
50849,2.798006276
50850,2.722706232
50851,2.715338279
50852,
50853,
50854,2.017405073
50855,3.799094093
50856,3.022568275
50857,2.705161989
50858,
50859,2.308792264
50860,3.241229507
50861,2.36105845
50862,2.9072371
50863,2.295700615
50864,2.240917439
50865,2.857420543
50866,2.63324618
50867,2.69082451
50868,2.133841778
50869,2.283507034
50870,
50871,4.217790059
50872,2.676488732
50873,2.276392238
50874,2.435847116
50875,4.294391343
50876,2.143146603
50877,2.549247912
50878,2.55799127
50879,
50880,2.157298661
50881,2.022986285
50882,2.803576982
50883,2.920572661
50884,3.974635869
50885,2.516961342
50886,2.486416578
50887,2.074894761
50888,2.935475362
50889,2.870261717
50890,2.86427555
50891,3.051144685
50892,2.518651191
50893,2.783408418
50894,2.75122239
50895,3.255477148
50896,2.123241695
50897,2.79849689
50898,2.895813087
50899,2.406063556
50900,1.783484165
50901,2.578858492
50902,2.360143863
50903,2.592896413
50904,2.436859046
50905,
50906,3.166245767
50907,2.60445489
50908,2.758000438
50909,2.186256572
50910,2.719980826
50911,
50912,2.752202749
50913,2.826771914
50914,2.796642723
50915,3.55732599
50916,3.051576484
50917,2.743021752
50918,2.296283845
50919,2.895566047
50920,1.980142122
50921,4.070415071
50922,2.94501531
50923,2.479052558
50924,2.948296798
50925,1.861353116
50926,2.843778549
50927,2.786191219
50928,2.804400917
50929,2.092693544
50930,3.113282753
50931,2.634109653
50932,2.626183755
50933,2.858589599
50934,1.809391964
50935,4.348412074
50936,3.428186234
50937,1.997466085
50938,2.420970083
50939,2.978129265
50940,2.149751353
50941,2.896560651
50942,4.226565505
50943,1.969648237
50944,
50945,4.683363205
50946,2.357940998
50947,3.725333303
50948,3.175985882
50949,2.418172693
50950,
50951,2.468308503
50952,2.172502297
50953,2.602321758
50954,3.96739008
50955,
50956,2.732084318
50957,2.966612411
50958,2.184510046
50959,2.464603273
50960,2.479108946
50961,2.974144108
50962,3.242639226
50963,2.479764767
50964,2.52150682
50965,3.069529991
50966,2.448960643
50967,1.805917892
50968,4.92705678
50969,2.133332772
50970,2.872087548
50971,2.734163316
50972,2.821062972
50973,2.262623711
50974,1.959346808
50975,2.87882356
50976,3.52252547
50977,
50978,
50979,2.056735525
50980,3.650299701
50981,0.595660215
50982,3.085074325
50983,2.64130149
50984,
50985,2.624489019
50986,3.037987528
50987,0.006182488
50988,2.111915221
50989,2.844684176
50990,2.364459907
50991,2.59297005
50992,2.643462544
50993,3.15338279
50994,1.879281761
50995,2.866920117
50996,1.303792222
50997,0.80920235
50998,2.476399693
50999,2.864416315
51000,2.420741202
