,consumer_model
46016,0
46017,0.660515698
46018,0.677042029
46019,0.221461201
46020,inf
46021,0
46022,0
46023,0
46024,0
46025,5.618580006
46026,0
46027,3.542455095
46028,0
46029,14.18162324
46030,0
46031,1.118702669
46032,0.207912009
46033,0
46034,1.009849188
46035,0
46036,0
46037,0.612044712
46038,0
46039,0
46040,0.677139184
46041,4.023779814
46042,0.521523877
46043,0
46044,2.424817065
46045,0
46046,inf
46047,0
46048,0
46049,10.24907283
46050,0
46051,0
46052,0
46053,0
46054,0
46055,0
46056,0.16898857
46057,
46058,0
46059,0
46060,0
46061,0
46062,inf
46063,0
46064,0
46065,0
46066,0
46067,0
46068,0.806460056
46069,
46070,0.137463323
46071,inf
46072,
46073,0
46074,inf
46075,0
46076,0
46077,0
46078,0
46079,0
46080,
46081,inf
46082,0.332172369
46083,
46084,1.835342717
46085,0.19853235
46086,0
46087,1.417782602
46088,10.98608981
46089,1.146217965
46090,0.207302025
46091,0
46092,0
46093,0
46094,
46095,0
46096,0
46097,0
46098,0
46099,1.633093367
46100,0
46101,0
46102,
46103,0
46104,0
46105,11.73938565
46106,0
46107,1.686720926
46108,0
46109,0
46110,0
46111,0
46112,
46113,inf
46114,inf
46115,0
46116,6.120240563
46117,0
46118,0
46119,0
46120,0
46121,3.847345379
46122,1.658156098
46123,
46124,0
46125,0
46126,0
46127,0
46128,1.339768324
46129,0
46130,0
46131,0.299468634
46132,0
46133,0
46134,0.077033186
46135,0
46136,0
46137,0.106467648
46138,
46139,0
46140,0.230893716
46141,0
46142,0
46143,0
46144,0
46145,0
46146,
46147,0.250354426
46148,
46149,0
46150,0
46151,inf
46152,0
46153,0
46154,0
46155,0
46156,0.178673833
46157,0.169162634
46158,0
46159,0
46160,0
46161,0
46162,1.458748403
46163,0
46164,0.265531096
46165,1.069563211
46166,0.636802056
46167,1.80731382
46168,0.274399044
46169,0
46170,0
46171,0
46172,0
46173,0
46174,0
46175,inf
46176,0
46177,0.84372594
46178,0
46179,0.216288714
46180,0
46181,4.731516466
46182,0.610957709
46183,8.494706632
46184,0
46185,0
46186,0
46187,
46188,inf
46189,0
46190,0
46191,0
46192,0.307454417
46193,0
46194,inf
46195,0.278742187
46196,0.129997275
46197,0
46198,
46199,0
46200,0
46201,
46202,0.288400646
46203,0.654545559
46204,0
46205,0.313779542
46206,inf
46207,1.222132426
46208,0.068242042
46209,0.984539174
46210,0
46211,1.971699033
46212,0
46213,0
46214,0
46215,1.595659073
46216,0
46217,0
46218,0
46219,1.413719059
46220,0
46221,
46222,0
46223,0.250394603
46224,
46225,0
46226,0
46227,0
46228,0
46229,6.427339664
46230,0.134640692
46231,0
46232,0.140560498
46233,0
46234,0
46235,1.85936627
46236,2.125300035
46237,0
46238,0
46239,0
46240,0
46241,0.512017267
46242,0
46243,0
46244,0.254483037
46245,0
46246,0
46247,0.348120032
46248,0
46249,0
46250,0
46251,
46252,0
46253,0
46254,0
46255,0
46256,0
46257,2.187740837
46258,0
46259,0
46260,12.75242891
46261,1.411004158
46262,0.698007301
46263,0
46264,0
46265,1.844741113
46266,1.335590565
46267,0
46268,0.804923567
46269,inf
46270,0
46271,0
46272,0
46273,0
46274,0
46275,0
46276,
46277,0
46278,1.482268901
46279,0
46280,0
46281,0
46282,0.351280999
46283,0
46284,13.97837738
46285,0
46286,8.187284716
46287,0
46288,0
46289,0
46290,5.838635272
46291,1.161329429
46292,0.855148012
46293,6.768764502
46294,0
46295,0.406402386
46296,0
46297,2.614223696
46298,0
46299,0
46300,0.774380248
46301,0.517530274
46302,2.282900273
46303,9.80178455
46304,inf
46305,6.582792684
46306,0
46307,0.090520027
46308,
46309,inf
46310,0
46311,0
46312,0
46313,0
46314,0
46315,0
46316,0
46317,0.812696235
46318,0
46319,0
46320,0
46321,0
46322,0.346378022
46323,0
46324,0
46325,0
46326,0.63973265
46327,0.431523473
46328,12.05525174
46329,1.139693202
46330,0
46331,0
46332,0
46333,0
46334,0
46335,0
46336,0
46337,0
46338,0.432288594
46339,10.96650545
46340,0.557578575
46341,0
46342,0.477380443
46343,
46344,0
46345,0
46346,0.679209361
46347,0
46348,0
46349,0
46350,0.176518921
46351,
46352,2.282765329
46353,0
46354,0
46355,0
46356,1.555191958
46357,0
46358,0
46359,0
46360,1.489789783
46361,0
46362,0
46363,7.087370708
46364,0
46365,0
46366,0
46367,0.140600947
46368,0
46369,0
46370,0
46371,0.136988463
46372,0
46373,0.909500837
46374,0.144134179
46375,0
46376,0
46377,2.949508354
46378,0
46379,0.572355026
46380,0
46381,1.654442109
46382,0
46383,0.622252349
46384,
46385,0
46386,2.244652777
46387,0
46388,0
46389,0
46390,
46391,0
46392,0
46393,0.248213046
46394,0.724882329
46395,0
46396,0
46397,3.079673521
46398,0
46399,0.133295597
46400,6.825316033
46401,0
46402,0.217845476
46403,
46404,0
46405,3.704863813
46406,0.539006807
46407,0
46408,0
46409,0
46410,0
46411,
46412,2.16002587
46413,0
46414,0.063693599
46415,1.015994384
46416,0
46417,0
46418,0
46419,1.008505221
46420,0
46421,5.331198018
46422,0
46423,
46424,0.46738318
46425,0
46426,2.911779717
46427,0
46428,0
46429,0
46430,0
46431,0
46432,0
46433,0
46434,0
46435,0
46436,0
46437,0.79756848
46438,5.336299178
46439,0
46440,0
46441,0
46442,1.058504762
46443,0
46444,0.449099194
46445,0.505293019
46446,0
46447,0.880815235
46448,0.098607888
46449,0
46450,1.061122489
46451,2.236262107
46452,0.297149199
46453,0.783482984
46454,5.162458238
46455,0
46456,0
46457,0
46458,0
46459,0.408221575
46460,0
46461,0
46462,0
46463,0.136579419
46464,2.867811883
46465,0
46466,0
46467,0.14286945
46468,1.609616091
46469,0
46470,1.347253321
46471,0
46472,inf
46473,
46474,1.54854075
46475,0
46476,0
46477,0.527405738
46478,0.239236209
46479,0
46480,0
46481,0
46482,0
46483,0
46484,0.621138642
46485,0
46486,0.443523591
46487,0
46488,
46489,0
46490,2.807693715
46491,2.591701272
46492,1.128643839
46493,0
46494,inf
46495,0.170028209
46496,0
46497,0
46498,4.103671252
46499,4.466210561
46500,0
46501,0
46502,0
46503,0.632699572
46504,0
46505,0
46506,
46507,0
46508,0
46509,0.160346067
46510,0.805223332
46511,0
46512,0
46513,0.729951462
46514,0
46515,0
46516,0
46517,0.104227737
46518,1.334080497
46519,0.133298779
46520,0
46521,0
46522,0
46523,0.251997336
46524,0
46525,0
46526,0
46527,0
46528,0
46529,0
46530,0
46531,1.305943532
46532,inf
46533,0
46534,0.911152036
46535,0
46536,
46537,0
46538,7.571471068
46539,0
46540,0.628934068
46541,3.28549914
46542,0
46543,0
46544,0
46545,0
46546,0
46547,0
46548,0.77791539
46549,0
46550,0
46551,0
46552,2.069498745
46553,0.409745258
46554,0.353311044
46555,0
46556,0
46557,0
46558,1.940802687
46559,0
46560,0
46561,0
46562,inf
46563,0
46564,0.428456728
46565,9.770116914
46566,1.120360071
46567,0.672905127
46568,0
46569,0
46570,0
46571,0
46572,inf
46573,0
46574,0
46575,0
46576,0
46577,5.065122785
46578,0
46579,0.618178124
46580,2.000541769
46581,0
46582,0.395025481
46583,0
46584,7.732172654
46585,0.214674967
46586,0.668389541
46587,0.262044768
46588,0
46589,0.051749348
46590,0.685836431
46591,0
46592,0
46593,4.264780972
46594,0
46595,inf
46596,0
46597,
46598,3.131597432
46599,0.113660874
46600,0
46601,0
46602,0.679991909
46603,0
46604,10.45080981
46605,0.066608542
46606,0
46607,0
46608,
46609,0
46610,0.183365759
46611,0.263600671
46612,5.285457358
46613,0
46614,0
46615,2.374472331
46616,0
46617,0
46618,0
46619,0
46620,0.870651654
46621,0
46622,0.673653032
46623,0
46624,0.384932271
46625,0
46626,0
46627,2.150525855
46628,5.325072957
46629,0
46630,
46631,0
46632,0.036796553
46633,0
46634,0
46635,0
46636,0
46637,0
46638,0
46639,0
46640,0
46641,3.425186438
46642,0
46643,0
46644,0
46645,9.543732531
46646,0
46647,0
46648,0
46649,7.927080623
46650,0
46651,
46652,
46653,0
46654,
46655,0
46656,0
46657,2.403294418
46658,1.557267686
46659,0
46660,0
46661,0.632520257
46662,0
46663,0
46664,2.055385155
46665,0
46666,0.414871516
46667,0
46668,0
46669,0
46670,0.230266015
46671,1.113830557
46672,0
46673,0
46674,0
46675,1.963891206
46676,0
46677,0
46678,
46679,0
46680,0.5974895
46681,0
46682,inf
46683,0
46684,0
46685,
46686,0
46687,0
46688,0
46689,0
46690,0
46691,0
46692,
46693,0
46694,0
46695,6.411297135
46696,0
46697,0
46698,0
46699,0.615575905
46700,inf
46701,0
46702,0
46703,0
46704,0
46705,0
46706,0.725706922
46707,0
46708,0
46709,
46710,0.214811075
46711,0
46712,0.761082158
46713,4.616219295
46714,0
46715,0
46716,8.630477885
46717,
46718,0
46719,0
46720,0
46721,2.623839843
46722,0
46723,0
46724,0
46725,0.293039003
46726,0
46727,inf
46728,0.18548345
46729,0
46730,0
46731,
46732,
46733,0.212893154
46734,12.2905666
46735,0
46736,0
46737,0
46738,0
46739,0.737525711
46740,0
46741,2.501957548
46742,0
46743,5.689104985
46744,0.210664277
46745,0
46746,0
46747,0
46748,0
46749,0
46750,0
46751,0
46752,0
46753,0
46754,1.623059732
46755,0
46756,0
46757,0
46758,0.870682622
46759,0
46760,6.33613044
46761,1.626231602
46762,3.628161651
46763,0.213707777
46764,0
46765,0.268557022
46766,0
46767,0
46768,0
46769,0
46770,0.257434883
46771,0.618333526
46772,0
46773,0
46774,0
46775,0
46776,0
46777,0.471164174
46778,1.168033716
46779,0
46780,0.604987474
46781,0
46782,inf
46783,
46784,0.381188002
46785,0
46786,0
46787,0
46788,0
46789,0
46790,0.47661915
46791,0
46792,0
46793,2.258705579
46794,0
46795,0
46796,0
46797,0.556801055
46798,0
46799,
46800,0
46801,0.431933612
46802,0
46803,1.869185416
46804,0
46805,1.064802289
46806,0
46807,0.217304541
46808,0
46809,0
46810,0.135071729
46811,0
46812,0.577514542
46813,0.471828053
46814,0
46815,0
46816,0
46817,0
46818,0.451084832
46819,0
46820,0
46821,0.627050633
46822,1.028166417
46823,1.95569918
46824,0
46825,0.568304818
46826,inf
46827,0
46828,1.045125132
46829,7.284459055
46830,0
46831,0
46832,
46833,0
46834,0
46835,0
46836,0
46837,
46838,0
46839,0
46840,0
46841,0.383329494
46842,1.741855239
46843,0
46844,0.289516176
46845,inf
46846,0
46847,0
46848,0
46849,0
46850,
46851,0
46852,21.89601136
46853,0
46854,0
46855,3.386011514
46856,0
46857,0
46858,0.460370959
46859,0
46860,inf
46861,0
46862,0
46863,0
46864,0
46865,0.598561309
46866,2.803085093
46867,0
46868,0
46869,0
46870,0
46871,0
46872,9.014599735
46873,0
46874,0.10909261
46875,0
46876,0
46877,0
46878,0
46879,inf
46880,0
46881,
46882,0.282975909
46883,0.194503444
46884,
46885,1.204788
46886,0
46887,0
46888,0
46889,0
46890,0
46891,1.26675382
46892,1.967621181
46893,2.199511734
46894,0
46895,0
46896,0.244155444
46897,0
46898,2.329844183
46899,0
46900,0.561679464
46901,1.644620355
46902,0
46903,0
46904,0
46905,0
46906,0
46907,0
46908,0.837642373
46909,0
46910,0
46911,0
46912,0
46913,0
46914,0
46915,0
46916,
46917,2.420400272
46918,
46919,0
46920,0
46921,0
46922,0
46923,
46924,1.281370222
46925,0.063852522
46926,1.890550259
46927,0
46928,0
46929,0
46930,0.225592268
46931,0
46932,0
46933,0
46934,0
46935,
46936,1.063758878
46937,0
46938,0
46939,0
46940,6.582880056
46941,0
46942,0
46943,0
46944,0
46945,0
46946,0
46947,inf
46948,0.536355266
46949,0
46950,0
46951,0.399212888
46952,0
46953,0
46954,0.740118097
46955,0
46956,0
46957,0
46958,0
46959,0.497608861
46960,
46961,0.160117422
46962,0
46963,0
46964,2.818635692
46965,
46966,0
46967,0
46968,0
46969,0
46970,0
46971,0.342683284
46972,1.637143737
46973,0
46974,0
46975,3.605708874
46976,0
46977,0.219219544
46978,0
46979,1.034043236
46980,0
46981,0.283864782
46982,0.216574884
46983,0
46984,0
46985,inf
46986,0
46987,0
46988,0
46989,0
46990,0.174426384
46991,0
46992,0
46993,0
46994,0
46995,0
46996,1.924531162
46997,0
46998,0
46999,0
47000,0
47001,0
47002,0
47003,0
47004,1.630710417
47005,0.335037478
47006,0
47007,0.538939695
47008,0
47009,inf
47010,0.762305526
47011,0
47012,
47013,0.545227229
47014,0
47015,
47016,0
47017,0
47018,1.081465228
47019,5.123367374
47020,0
47021,0.277576256
47022,0
47023,4.415584233
47024,0
47025,8.764252403
47026,1.871058832
47027,0
47028,0
47029,0.14546922
47030,0
47031,0
47032,5.61556936
47033,0
47034,8.650102917
47035,0
47036,0
47037,0
47038,0
47039,0
47040,1.738370832
47041,0
47042,
47043,2.420929523
47044,0
47045,inf
47046,0
47047,0
47048,0
47049,0
47050,0
47051,0
47052,0.700444941
47053,0
47054,inf
47055,1.775052267
47056,0
47057,
47058,0
47059,0.465105461
47060,2.324894186
47061,0.396071017
47062,0.791227048
47063,0.394658436
47064,0.317118065
47065,0
47066,3.131824793
47067,8.812377091
47068,0
47069,0
47070,inf
47071,0
47072,0
47073,0.452373387
47074,0
47075,0
47076,0
47077,0
47078,0
47079,2.231067163
47080,0
47081,0.442084491
47082,0.197484176
47083,0.202305373
47084,0.662922925
47085,0
47086,0.303277337
47087,0.077714046
47088,0
47089,0
47090,0
47091,0
47092,0
47093,3.24957056
47094,0
47095,0
47096,0.586620886
47097,4.497040201
47098,0
47099,0
47100,0
47101,0
47102,0
47103,0.123413874
47104,
47105,0
47106,3.281364946
47107,0
47108,0.365856345
47109,0
47110,0
47111,0
47112,0
47113,
47114,2.388263016
47115,0.325104004
47116,13.0658139
47117,5.66667405
47118,0
47119,0
47120,0
47121,0
47122,0.345252544
47123,0.204948275
47124,0
47125,
47126,0.368181361
47127,0
47128,0
47129,0
47130,0.478644323
47131,4.282544641
47132,1.166234101
47133,inf
47134,0.189658438
47135,0
47136,0.278319201
47137,2.352334631
47138,0
47139,0
47140,0
47141,0
47142,0
47143,0
47144,
47145,0
47146,0
47147,0.791454004
47148,0
47149,2.363807559
47150,0
47151,0
47152,0
47153,inf
47154,1.746690788
47155,0
47156,23.86976575
47157,0
47158,0.70662125
47159,inf
47160,0
47161,0
47162,0
47163,0
47164,0.752290071
47165,0
47166,0
47167,0
47168,0
47169,0
47170,0
47171,0
47172,0.564458035
47173,0.822843552
47174,0
47175,0
47176,0
47177,
47178,0
47179,0
47180,0
47181,0
47182,0
47183,0
47184,0
47185,0
47186,0
47187,0
47188,1.819962084
47189,
47190,0.426002005
47191,3.848362316
47192,0
47193,3.127528888
47194,1.539772651
47195,0
47196,2.548224422
47197,0.578661253
47198,1.043723785
47199,0
47200,0
47201,0.106235744
47202,0
47203,1.671979763
47204,0
47205,0.336675361
47206,0
47207,0
47208,0
47209,0
47210,0
47211,
47212,0
47213,0.121227079
47214,0
47215,0
47216,4.461893934
47217,0.511615331
47218,0.369952631
47219,0
47220,0.172167283
47221,0
47222,0
47223,0.249040914
47224,
47225,1.063935324
47226,0.370073871
47227,3.177839607
47228,0.922245455
47229,0
47230,0
47231,5.338851594
47232,1.738004115
47233,0
47234,0
47235,2.116851793
47236,1.524779474
47237,1.653571457
47238,1.270193377
47239,0.321738463
47240,0
47241,
47242,0
47243,0
47244,1.070650885
47245,0
47246,0.172107734
47247,0
47248,6.462677153
47249,0
47250,0
47251,0
47252,0
47253,0
47254,0.167158229
47255,3.691831505
47256,3.386076537
47257,0.735118839
47258,0.682011605
47259,0
47260,0.487059907
47261,0
47262,0
47263,
47264,3.023239823
47265,0.21202555
47266,0
47267,0
47268,1.593553695
47269,0
47270,0
47271,0
47272,0
47273,0
47274,0
47275,0
47276,0
47277,0
47278,
47279,0
47280,0
47281,0
47282,0
47283,0
47284,2.994659299
47285,0
47286,0
47287,0
47288,16.80711101
47289,14.81773028
47290,0.067221218
47291,0.848841007
47292,inf
47293,0
47294,0.08604723
47295,0.705119141
47296,0.690375571
47297,inf
47298,0
47299,0
47300,0
47301,4.05561984
47302,0
47303,
47304,0
47305,0
47306,0.485286632
47307,
47308,0
47309,1.142302957
47310,0
47311,0
47312,4.791002718
47313,0
47314,0
47315,4.923161763
47316,16.00597204
47317,0
47318,0
47319,0
47320,2.57433369
47321,0
47322,0.356782893
47323,0
47324,0
47325,0
47326,0
47327,inf
47328,0.308030796
47329,0.02747102
47330,0
47331,inf
47332,0
47333,0
47334,0
47335,1.691620805
47336,0.938345754
47337,0
47338,0
47339,0
47340,0
47341,inf
47342,1.081641421
47343,0
47344,1.809387851
47345,
47346,0
47347,inf
47348,0
47349,0
47350,0
47351,0
47352,0
47353,0
47354,inf
47355,0
47356,0
47357,
47358,0.320452117
47359,0
47360,0.189119947
47361,0.678138192
47362,1.157269232
47363,0
47364,
47365,0
47366,0
47367,0
47368,2.49545179
47369,0
47370,0
47371,0
47372,0.606269798
47373,0
47374,0
47375,0
47376,2.878264574
47377,0.276346219
47378,inf
47379,
47380,2.507931589
47381,0
47382,0
47383,0.127395085
47384,0
47385,0
47386,2.579263393
47387,2.27123459
47388,0
47389,0
47390,16.88581353
47391,7.631894304
47392,0
47393,0
47394,3.085805875
47395,0
47396,0
47397,0.232899719
47398,0
47399,0.221361633
47400,0
47401,0
47402,0.381306456
47403,0
47404,1.185941899
47405,0.261411916
47406,0
47407,0.795081301
47408,0.242051552
47409,0
47410,0
47411,0
47412,2.314568376
47413,0
47414,0
47415,0
47416,0.402510803
47417,
47418,2.230943677
47419,0
47420,
47421,0
47422,inf
47423,0.250423372
47424,inf
47425,0.817823597
47426,1.603832956
47427,0.075331375
47428,0
47429,0.154724316
47430,0.449896934
47431,0.172828343
47432,0
47433,0
47434,0
47435,0
47436,0
47437,0
47438,0
47439,1.469867167
47440,0
47441,2.798326634
47442,0
47443,1.547344087
47444,23.32334832
47445,0
47446,0.095619335
47447,0
47448,0
47449,0.29515212
47450,0
47451,0
47452,13.22916021
47453,0
47454,0.136238926
47455,0.878702629
47456,0
47457,0
47458,0
47459,0
47460,0
47461,3.387563687
47462,0.457362977
47463,
47464,5.376277106
47465,0
47466,0
47467,0.293585876
47468,0
47469,
47470,0.313389318
47471,0
47472,0
47473,2.883976253
47474,3.250881331
47475,0
47476,2.244734353
47477,
47478,2.934261371
47479,0
47480,0
47481,4.470314454
47482,0
47483,1.205820537
47484,0.186824295
47485,
47486,0
47487,5.47368313
47488,0
47489,0
47490,0.152937528
47491,0
47492,0
47493,
47494,0
47495,1.797973304
47496,1.019341922
47497,
47498,0
47499,0
47500,0.315061877
47501,0.772049189
47502,0
47503,
47504,0
47505,0
47506,0.364235934
47507,0
47508,0.46790134
47509,0.096010582
47510,0
47511,0
47512,0
47513,
47514,0
47515,0
47516,
47517,0
47518,0
47519,0
47520,
47521,0
47522,4.985278987
47523,1.538982556
47524,0.086886508
47525,1.41576038
47526,0
47527,0
47528,0.484126395
47529,0
47530,0
47531,0
47532,0
47533,0.667014035
47534,0.17501745
47535,0
47536,0
47537,0
47538,0.21975544
47539,1.998564002
47540,0.126706972
47541,0
47542,0.45660394
47543,0
47544,0
47545,0
47546,0
47547,0
47548,0
47549,0
47550,0
47551,0.267316416
47552,0
47553,0
47554,0.856910792
47555,0
47556,0.553962982
47557,0.168070577
47558,
47559,0
47560,
47561,0.333642768
47562,0
47563,
47564,0
47565,
47566,0
47567,0.116886421
47568,0
47569,0
47570,0
47571,0
47572,0
47573,0.036718016
47574,0
47575,1.316535426
47576,0
47577,0.520448567
47578,0
47579,
47580,inf
47581,0.413210757
47582,1.627754589
47583,0
47584,0
47585,0
47586,0
47587,0
47588,0.524360264
47589,0
47590,0
47591,
47592,0
47593,0
47594,0
47595,0.52772778
47596,1.964085133
47597,0.764888975
47598,1.186476599
47599,0
47600,0
47601,0
47602,0
47603,0
47604,0.308442626
47605,2.482436657
47606,0
47607,3.681603869
47608,0
47609,0
47610,0.285290259
47611,0
47612,0
47613,
47614,1.873244975
47615,0.902254863
47616,0
47617,1.44076307
47618,
47619,0.386922304
47620,0
47621,0
47622,1.415962273
47623,0
47624,0
47625,0
47626,2.02896778
47627,0
47628,0
47629,0.64013689
47630,0
47631,2.95471432
47632,0
47633,
47634,0
47635,0.038483618
47636,0
47637,0
47638,
47639,0.607999903
47640,0.901300943
47641,0.403107567
47642,
47643,0
47644,0.72177022
47645,4.56598878
47646,0.132592638
47647,0.558357776
47648,0.165889188
47649,0
47650,0
47651,0
47652,
47653,inf
47654,0
47655,0
47656,0.110642223
47657,0
47658,0.228981003
47659,8.066428099
47660,0
47661,0.196367553
47662,0
47663,1.621957043
47664,0
47665,0
47666,0
47667,0
47668,0
47669,0
47670,0.543349696
47671,0
47672,
47673,
47674,
47675,2.015374065
47676,1.716284438
47677,
47678,5.323155237
47679,0
47680,
47681,0
47682,0
47683,0.433440751
47684,0.999180613
47685,
47686,0
47687,
47688,0
47689,0
47690,0
47691,0
47692,0
47693,0
47694,
47695,0.719017391
47696,1.376864156
47697,0
47698,0.243343365
47699,0
47700,0.613345446
47701,0
47702,8.217513835
47703,2.311788825
47704,0.250235542
47705,0
47706,0.295061999
47707,0
47708,0
47709,1.04201302
47710,0
47711,0.372234473
47712,0
47713,8.491714442
47714,1.259903232
47715,0.636055944
47716,0
47717,0
47718,1.400327216
47719,0
47720,0.298420354
47721,0
47722,0
47723,0
47724,0.884109785
47725,0
47726,0
47727,0
47728,0
47729,0
47730,0
47731,
47732,0.494052038
47733,0
47734,0.273315333
47735,0
47736,0
47737,3.250516361
47738,0
47739,0
47740,0
47741,4.952646186
47742,0
47743,1.002842428
47744,0
47745,0.221156334
47746,0
47747,0
47748,0
47749,0
47750,1.39698811
47751,0
47752,2.176563282
47753,0
47754,0
47755,0
47756,0
47757,1.548358199
47758,0.23780906
47759,inf
47760,0
47761,0.616164045
47762,0
47763,0
47764,0
47765,
47766,0.262696803
47767,0
47768,0
