,click_model
42464,0.111111111
42465,0.083333333
42466,0
42467,0
42468,0
42469,0
42470,0
42471,0
42472,0
42473,
42474,0.666666667
42475,
42476,
42477,0.166666667
42478,0
42479,1.75
42480,
42481,0
42482,0
42483,0
42484,
42485,0
42486,0.5
42487,0.6
42488,0
42489,
42490,0.333333333
42491,0
42492,0.1
42493,1
42494,0
42495,
42496,1.090909091
42497,0
42498,0
42499,0
42500,0
42501,0
42502,0
42503,0
42504,0.4
42505,0
42506,0.833333333
42507,0
42508,0
42509,0
42510,0
42511,0.125
42512,0
42513,0.666666667
42514,0
42515,0.421052632
42516,0
42517,0
42518,0
42519,
42520,0
42521,0
42522,0
42523,0
42524,0
42525,0
42526,0
42527,1
42528,0
42529,0.181818182
42530,
42531,0
42532,0
42533,0
42534,
42535,inf
42536,0
42537,0.142857143
42538,inf
42539,
42540,0
42541,0
42542,0
42543,0
42544,
42545,0
42546,0
42547,0
42548,inf
42549,
42550,0
42551,0
42552,0
42553,0
42554,0
42555,0.066666667
42556,0
42557,0
42558,inf
42559,0.666666667
42560,0
42561,0
42562,0
42563,0
42564,0
42565,0
42566,0.666666667
42567,0
42568,0
42569,0
42570,0.307692308
42571,0
42572,0
42573,0.25
42574,0
42575,0
42576,
42577,0
42578,0
42579,0
42580,0
42581,0
42582,0
42583,0
42584,0
42585,0.105263158
42586,
42587,1.2
42588,0.333333333
42589,0
42590,0.5
42591,0
42592,4
42593,6
42594,0
42595,0
42596,0
42597,0.2
42598,0
42599,0
42600,0
42601,0
42602,1.75
42603,0
42604,0
42605,0.064516129
42606,9
42607,6
42608,
42609,0
42610,0
42611,0
42612,0
42613,0.25
42614,0
42615,2
42616,0
42617,1
42618,1
42619,3
42620,0
42621,0
42622,0.125
42623,0.071428571
42624,10
42625,
42626,0
42627,0
42628,
42629,0
42630,0.615384615
42631,0
42632,
42633,0
42634,15.33333333
42635,0
42636,inf
42637,0
42638,0.333333333
42639,0
42640,0
42641,
42642,0
42643,0
42644,0
42645,0.444444444
42646,0
42647,0
42648,0.333333333
42649,0
42650,0
42651,0
42652,0
42653,0
42654,0.75
42655,0
42656,0.304347826
42657,0
42658,0.3125
42659,0
42660,3
42661,2
42662,0
42663,0
42664,0
42665,0.222222222
42666,0
42667,0
42668,0
42669,0
42670,0.111111111
42671,1.666666667
42672,inf
42673,0.333333333
42674,0
42675,0.133333333
42676,0
42677,2
42678,0.428571429
42679,0
42680,0
42681,
42682,0.5
42683,0
42684,inf
42685,0
42686,0.052631579
42687,0
42688,0
42689,0
42690,
42691,0
42692,0
42693,0
42694,1
42695,0
42696,0
42697,0.681818182
42698,9.166666667
42699,0.333333333
42700,0
42701,0.076923077
42702,1.5
42703,0
42704,0
42705,0
42706,0
42707,0
42708,0.444444444
42709,0
42710,3.5
42711,0.1
42712,0.090909091
42713,0
42714,0.666666667
42715,0
42716,0.071428571
42717,0.083333333
42718,0
42719,0
42720,0
42721,0
42722,0
42723,0
42724,0.214285714
42725,1
42726,0.142857143
42727,0
42728,0.125
42729,0.018181818
42730,2
42731,0
42732,0
42733,0
42734,0
42735,0.666666667
42736,0.3
42737,0
42738,0.086956522
42739,0
42740,0
42741,0
42742,0.5
42743,4
42744,0
42745,
42746,0
42747,0
42748,0.25
42749,2
42750,0.666666667
42751,
42752,0
42753,inf
42754,1.4
42755,0
42756,0
42757,0.2
42758,0
42759,0.304347826
42760,0.888888889
42761,0
42762,0
42763,0
42764,0.052631579
42765,
42766,0
42767,0
42768,0.5
42769,0
42770,0
42771,7
42772,0
42773,0
42774,0
42775,0
42776,0
42777,0
42778,0
42779,0
42780,0
42781,inf
42782,0.076923077
42783,0
42784,0
42785,0.166666667
42786,0
42787,0
42788,0.2
42789,0
42790,0.5
42791,0
42792,0.05
42793,0.125
42794,0
42795,0
42796,inf
42797,
42798,0
42799,0
42800,0
42801,1
42802,0.2
42803,inf
42804,0
42805,0.153846154
42806,1
42807,
42808,0
42809,0
42810,7.5
42811,0
42812,0
42813,0
42814,0
42815,inf
42816,0
42817,
42818,0.5
42819,0
42820,0
42821,1
42822,1
42823,0
42824,inf
42825,0
42826,0
42827,1.5
42828,
42829,0.714285714
42830,0.111111111
42831,0.2
42832,0
42833,0
42834,0
42835,0
42836,0
42837,0.294117647
42838,0
42839,0
42840,0
42841,0.1
42842,inf
42843,5
42844,0
42845,0
42846,0
42847,0
42848,0
42849,0
42850,0
42851,0
42852,0.307692308
42853,0
42854,0.083333333
42855,0
42856,0
42857,0
42858,0
42859,0
42860,0
42861,3
42862,0
42863,0
42864,0
42865,0
42866,0
42867,
42868,0
42869,0.166666667
42870,3.25
42871,0
42872,0.363636364
42873,0.333333333
42874,0
42875,0
42876,inf
42877,0
42878,0
42879,0
42880,0
42881,0
42882,0.2
42883,0
42884,0.028571429
42885,0
42886,0.090909091
42887,0
42888,0.571428571
42889,0
42890,0
42891,0
42892,0
42893,0.5
42894,0
42895,0
42896,4
42897,0
42898,0
42899,0
42900,1.75
42901,0
42902,0
42903,0
42904,0
42905,0
42906,0.125
42907,0.285714286
42908,
42909,0
42910,0
42911,1.333333333
42912,1
42913,0
42914,
42915,0
42916,0
42917,0
42918,0.666666667
42919,0.5
42920,inf
42921,0
42922,0.2
42923,0
42924,0
42925,0
42926,0
42927,0
42928,0
42929,0
42930,0
42931,0
42932,0
42933,1
42934,0
42935,0
42936,0
42937,0.333333333
42938,0.125
42939,0
42940,0.666666667
42941,inf
42942,0.133333333
42943,0
42944,0
42945,1
42946,0
42947,0
42948,0
42949,0.2
42950,0.027777778
42951,0
42952,0.107142857
42953,0
42954,
42955,0
42956,0.076923077
42957,
42958,0
42959,0
42960,0
42961,0
42962,0.6
42963,inf
42964,0
42965,0
42966,
42967,0
42968,inf
42969,0
42970,0
42971,0
42972,0.333333333
42973,0
42974,0
42975,0.230769231
42976,0.090909091
42977,0.066666667
42978,0
42979,0
42980,0
42981,3.666666667
42982,0
42983,1
42984,0.166666667
42985,0
42986,6
42987,inf
42988,0.727272727
42989,0
42990,0.041666667
42991,0
42992,0
42993,2
42994,
42995,0
42996,0.25
42997,1
42998,0
42999,0.333333333
43000,0.208333333
43001,0
43002,0
43003,0
43004,0
43005,0
43006,
43007,inf
43008,0.4
43009,0.2
43010,0
43011,0
43012,0
43013,0.071428571
43014,2
43015,0
43016,1
43017,0.3
43018,0
43019,0
43020,0.071428571
43021,0.052631579
43022,0
43023,0.166666667
43024,0
43025,0
43026,0
43027,0
43028,3
43029,0
43030,0
43031,0
43032,0
43033,0.333333333
43034,0
43035,0
43036,0
43037,0.083333333
43038,0
43039,0
43040,0
43041,0
43042,0.066666667
43043,0.034482759
43044,7.5
43045,0
43046,2
43047,0.2
43048,1.75
43049,0
43050,0.166666667
43051,inf
43052,0
43053,inf
43054,0.25
43055,
43056,0
43057,0.222222222
43058,0.285714286
43059,0
43060,2
43061,0
43062,0
43063,0
43064,0
43065,0
43066,0
43067,0
43068,0
43069,0
43070,
43071,
43072,0
43073,0
43074,
43075,0.714285714
43076,0.5
43077,0.6
43078,2
43079,0
43080,0
43081,18
43082,0
43083,0
43084,0
43085,0.333333333
43086,
43087,
43088,5.75
43089,0
43090,0
43091,0
43092,0
43093,0
43094,4
43095,3
43096,0
43097,0.111111111
43098,0
43099,0
43100,
43101,
43102,0
43103,
43104,
43105,0
43106,0
43107,0
43108,0
43109,0
43110,0
43111,0.6
43112,0.4
43113,0
43114,7
43115,0.285714286
43116,0
43117,0.5
43118,0
43119,0
43120,0.916666667
43121,0.444444444
43122,0.333333333
43123,0.090909091
43124,0
43125,0.1
43126,0
43127,0.095238095
43128,0
43129,0
43130,0.666666667
43131,0.1
43132,0.25
43133,0
43134,2
43135,0
43136,0.5
43137,0.166666667
43138,0
43139,0.421052632
43140,0
43141,0
43142,0.2
43143,0
43144,8
43145,0
43146,inf
43147,0
43148,0
43149,0.352941176
43150,0
43151,0
43152,0
43153,0
43154,0
43155,0
43156,0
43157,0
43158,0.5
43159,
43160,0
43161,0
43162,0
43163,0
43164,0
43165,1.166666667
43166,0
43167,0.142857143
43168,0
43169,0
43170,0
43171,0
43172,0
43173,
43174,0
43175,0.25
43176,0
43177,0
43178,0
43179,2
43180,
43181,1
43182,0
43183,0
43184,0
43185,inf
43186,0
43187,1
43188,2.6
43189,0
43190,0
43191,0
43192,0
43193,inf
43194,6.5
43195,0
43196,0
43197,0
43198,
43199,0
43200,0
43201,0
43202,1.5
43203,0
43204,0
43205,1.666666667
43206,0
43207,4
43208,0
43209,0
43210,0
43211,0
43212,0
43213,
43214,0.375
43215,0
43216,
43217,0
43218,0
43219,0
43220,
43221,0.181818182
43222,0.95
43223,0
43224,0
43225,
43226,0.033333333
43227,0
43228,0.5
43229,0
43230,0
43231,0
43232,0
43233,0
43234,0
43235,2
43236,0
43237,0
43238,0
43239,4.4
43240,0.038461538
43241,0
43242,0.259259259
43243,0
43244,0
43245,0
43246,0
43247,1
43248,0
43249,3.2
43250,0
43251,0
43252,0
43253,0.166666667
43254,0.4
43255,0.166666667
43256,inf
43257,0
43258,0
43259,0
43260,0
43261,0
43262,0.5
43263,0
43264,1
43265,0
43266,
43267,0
43268,0
43269,0
43270,
43271,0
43272,
43273,
43274,0
43275,0.4
43276,0.12
43277,0
43278,0
43279,
43280,19
43281,0
43282,0
43283,0
43284,0
43285,0
43286,0.5
43287,0
43288,
43289,0
43290,0
43291,1.75
43292,0
43293,0.375
43294,
43295,0
43296,
43297,0.5
43298,1
43299,0
43300,0.8
43301,
43302,0
43303,0
43304,1
43305,0
43306,inf
43307,0
43308,
43309,0
43310,0
43311,0
43312,0
43313,0
43314,1.5
43315,0
43316,0
43317,0.375
43318,0
43319,inf
43320,0.071428571
43321,0
43322,0.230769231
43323,0
43324,0
43325,
43326,0
43327,1.5
43328,0
43329,0
43330,inf
43331,0
43332,0
43333,
43334,0.333333333
43335,0.25
43336,0
43337,2
43338,0
43339,0
43340,0
43341,0.25
43342,0.210526316
43343,0
43344,0.5
43345,0.666666667
43346,0
43347,1
43348,
43349,0
43350,0
43351,0
43352,0
43353,0
43354,0.125
43355,0
43356,
43357,inf
43358,0
43359,0
43360,0
43361,0.2
43362,0.090909091
43363,0.25
43364,0
43365,0
43366,0
43367,0.045454545
43368,
43369,0.333333333
43370,2.5
43371,0
43372,0
43373,0
43374,0
43375,0.6
43376,0.25
43377,0
43378,0
43379,
43380,0
43381,0
43382,0.043478261
43383,0
43384,0.125
43385,0
43386,0
43387,2.5
43388,
43389,0
43390,0
43391,0
43392,1
43393,0
43394,inf
43395,0
43396,0
43397,0
43398,2.4
43399,0
43400,
43401,0
43402,0
43403,1.833333333
43404,0
43405,0.333333333
43406,0
43407,0
43408,0.333333333
43409,0
43410,0.222222222
43411,0.166666667
43412,0
43413,0
43414,1
43415,0
43416,0
43417,0
43418,0
43419,0
43420,0
43421,
43422,0.5
43423,0
43424,0
43425,0
43426,0
43427,0.666666667
43428,0
43429,0
43430,
43431,0.031914894
43432,0
43433,inf
43434,0.5
43435,0
43436,0.333333333
43437,0
43438,0
43439,0.444444444
43440,1
43441,1
43442,0
43443,0
43444,0
43445,0
43446,0
43447,0
43448,0.017857143
43449,0
43450,0
43451,0
43452,0
43453,0
43454,0.4
43455,0
43456,0
43457,0
43458,0
43459,0
43460,0.333333333
43461,0.884615385
43462,0
43463,0.5
43464,2
43465,0
43466,0
43467,0
43468,0
43469,0
43470,0
43471,0
43472,0
43473,0
43474,0.75
43475,
43476,0
43477,0.041666667
43478,0
43479,0
43480,0
43481,0.928571429
43482,0
43483,0
43484,
43485,0
43486,0.083333333
43487,
43488,0
43489,0
43490,0
43491,0
43492,0
43493,0
43494,0
43495,0
43496,0
43497,0.222222222
43498,0
43499,0
43500,1
43501,0
43502,0
43503,0
43504,0
43505,0
43506,0.25
43507,0
43508,
43509,0
43510,0
43511,0
43512,0.5
43513,0.5
43514,0
43515,0
43516,0.25
43517,0.4
43518,
43519,0.2
43520,
43521,0
43522,0
43523,0.6
43524,0.083333333
43525,0
43526,1.5
43527,0.038461538
43528,0.666666667
43529,1.75
43530,0
43531,12
43532,0.428571429
43533,3
43534,0
43535,0
43536,0
43537,0
43538,0.5
43539,0.666666667
43540,0.076923077
43541,0
43542,7.4
43543,inf
43544,0
43545,0
43546,0.75
43547,0
43548,0
43549,0.818181818
43550,inf
43551,0
43552,0
43553,0
43554,0
43555,0
43556,0
43557,0
43558,0
43559,0
43560,inf
43561,0.166666667
43562,0.5
43563,0
43564,0.142857143
43565,0
43566,
43567,0.166666667
43568,0
43569,0
43570,0
43571,
43572,1.5
43573,0
43574,0.75
43575,0
43576,
43577,0
43578,1
43579,0.7
43580,0
43581,1
43582,1.75
43583,0
43584,0
43585,
43586,0
43587,1
43588,0.333333333
43589,0
43590,0.0625
43591,1.666666667
43592,0
43593,0.142857143
43594,0
43595,0.454545455
43596,0
43597,0
43598,0
43599,0
43600,0.5
43601,0
43602,0.142857143
43603,0
43604,0.545454545
43605,0
43606,0
43607,
43608,0
43609,
43610,0
43611,1
43612,0.166666667
43613,
43614,0.375
43615,0
43616,0
43617,inf
43618,
43619,3
43620,0.272727273
43621,0.25
43622,0
43623,0.052631579
43624,0
43625,0
43626,0
43627,1
43628,0.434782609
43629,0.333333333
43630,0
43631,0
43632,0
43633,0
43634,
43635,0.5
43636,0.071428571
43637,2
43638,0
43639,inf
43640,0
43641,
43642,0.3
43643,0
43644,0
43645,0
43646,0
43647,0
43648,0
43649,
43650,0
43651,0
43652,0.5
43653,0.2
43654,0.444444444
43655,0.142857143
43656,0
43657,0.166666667
43658,0
43659,0.857142857
43660,0
43661,1.666666667
43662,0.5
43663,1
43664,0.666666667
43665,0
43666,0
43667,0
43668,inf
43669,0
43670,0
43671,0
43672,0
43673,1
43674,0
43675,0
43676,0.555555556
43677,0
43678,0
43679,inf
43680,0
43681,0
43682,0.5
43683,0
43684,0
43685,0.142857143
43686,0
43687,0
43688,0
43689,
43690,0
43691,0
43692,0
43693,0.25
43694,2
43695,1
43696,0.1
43697,0
43698,0
43699,0
43700,0.020408163
43701,1.25
43702,0.333333333
43703,0
43704,0
43705,0
43706,0.2
43707,3
43708,0
43709,0.2
43710,0.363636364
43711,0
43712,
43713,0.5
43714,0
43715,0
43716,2.333333333
43717,0
43718,0
43719,0
43720,0
43721,0.466666667
43722,0
43723,0
43724,7.333333333
43725,2
43726,0
43727,0
43728,0.666666667
43729,0.4
43730,0
43731,0.166666667
43732,0.2
43733,0.105263158
43734,0
43735,0
43736,
43737,
43738,0
43739,0
43740,0
43741,
43742,0
43743,0
43744,0
43745,0.133333333
43746,
43747,0.090909091
43748,0.6
43749,0
43750,0
43751,0
43752,0
43753,0
43754,0
43755,0.428571429
43756,0
43757,0
43758,0
43759,0
43760,0.310344828
43761,0
43762,0
43763,0.166666667
43764,3
43765,0
43766,0
43767,0
43768,0
43769,
43770,0
43771,0
43772,0
43773,0
43774,0.5
43775,
43776,0
43777,0
43778,inf
43779,0.083333333
43780,8
43781,0
43782,0.166666667
43783,0
43784,0
43785,0
43786,0.5
43787,0
43788,0
43789,6
43790,0.5
43791,0
43792,0
43793,0
43794,0.022727273
43795,0
43796,0
43797,0
43798,0
43799,inf
43800,0
43801,1.272727273
43802,0
43803,0
43804,0.785714286
43805,8
43806,0
43807,0
43808,0
43809,0
43810,0
43811,0.166666667
43812,0
43813,0
43814,0.5
43815,0.090909091
43816,0
43817,2.5
43818,0.1
43819,0
43820,0
43821,inf
43822,0.1
43823,0
43824,0
43825,0
43826,0
43827,0.090909091
43828,0
43829,1.5
43830,0
43831,
43832,inf
43833,0
43834,0
43835,0
43836,14
43837,0
43838,inf
43839,0.4
43840,0
43841,0
43842,3.25
43843,0.333333333
43844,0
43845,0
43846,
43847,1
43848,
43849,0.285714286
43850,0
43851,1
43852,0
43853,0
43854,14.66666667
43855,
43856,
43857,0
43858,0
43859,0
43860,0.428571429
43861,0
43862,0
43863,1
43864,
43865,0
43866,0.04
43867,0
43868,0
43869,0.111111111
43870,0
43871,0
43872,0
43873,0
43874,0
43875,0
43876,0
43877,0
43878,0
43879,0
43880,
43881,0
43882,0
43883,0.578947368
43884,0.052631579
43885,0.5
43886,inf
43887,0
43888,0
43889,0
43890,0
43891,0
43892,0.538461538
43893,0.4
43894,0.571428571
43895,0.166666667
43896,3
43897,0
43898,0.428571429
43899,0
43900,0
43901,0
43902,0.11627907
43903,0
43904,0.035714286
43905,0
43906,inf
43907,0.25
43908,0
43909,0.333333333
43910,0.125
43911,0.388888889
43912,0
43913,0
43914,0
43915,0
43916,0.333333333
43917,0
43918,0
43919,0
43920,0
43921,1
43922,0
43923,0.181818182
43924,0
43925,0.19047619
43926,0.2
43927,0.076923077
43928,0
43929,0.090909091
43930,
43931,0.125
43932,0.166666667
43933,0
43934,0
43935,0
43936,0
43937,
43938,0
43939,0
43940,0
43941,0
43942,0.111111111
43943,0.5
43944,0.375
43945,0
43946,0
43947,0
43948,0
43949,0
43950,0
43951,0
43952,
43953,0
43954,0
43955,0
43956,inf
43957,0.571428571
43958,2
43959,0.785714286
43960,0
43961,0
43962,
43963,0
43964,0
43965,0.166666667
43966,0
43967,inf
43968,0
43969,0.058823529
43970,
43971,0
43972,0
43973,0.3125
43974,0
43975,3.5
43976,
43977,
43978,0
43979,0
43980,
43981,0
43982,0.333333333
43983,1
43984,0.142857143
43985,0
43986,0.2
43987,0.5
43988,0
43989,0
43990,0
43991,0
43992,0.5
43993,0
43994,0
43995,0
43996,0
43997,0.105263158
43998,0
43999,0
44000,0
44001,0.5
44002,0
44003,0.105263158
44004,0.666666667
44005,0
44006,
44007,0
44008,1
44009,0
44010,0
44011,2
44012,0.083333333
44013,3.571428571
44014,0.166666667
44015,0
44016,2
44017,0
44018,0.083333333
44019,0
44020,0
44021,0
44022,5
44023,0
44024,0
44025,0
44026,0.4
44027,0
44028,
44029,0
44030,0.0625
44031,0.416666667
44032,0
44033,0
44034,0
44035,0
44036,0.5
44037,1
44038,0
44039,0.0625
44040,0
44041,0
44042,0
44043,
44044,0
44045,0
44046,
44047,0
44048,0
44049,0
44050,0
44051,0
44052,0.025
44053,0
44054,
44055,0
44056,0
44057,0
44058,0.444444444
44059,0
44060,1
44061,inf
44062,0
44063,0.2
44064,0
44065,0
44066,2
44067,0
44068,0
44069,0
44070,0
44071,0
44072,0
44073,0.75
44074,0
44075,
44076,1.909090909
44077,0
44078,0.2
44079,
44080,0
44081,0.15
44082,0
44083,0
44084,0
44085,0
44086,0
44087,2.666666667
44088,0
44089,0
44090,0
44091,0
44092,0
44093,0
44094,0.175
44095,0
44096,
44097,inf
44098,0
44099,0.0625
44100,0
44101,0
44102,0.083333333
44103,0.333333333
44104,0
44105,0
44106,0
44107,0
44108,0
44109,0
44110,0.043478261
44111,0.2
44112,0
44113,
44114,0.181818182
44115,0
44116,4.166666667
44117,0.142857143
44118,0.5
44119,1
44120,0.166666667
44121,0
44122,0.538461538
44123,0
44124,
44125,0
44126,0
44127,0
44128,0
44129,0.5
44130,0
44131,0
44132,0
44133,1
44134,0
44135,0
44136,0.055555556
44137,0
44138,
44139,0.063829787
44140,inf
44141,1
44142,0
44143,0
44144,0
44145,0
44146,0.538461538
44147,6
44148,0
44149,0
44150,0
44151,0
44152,1.05
44153,inf
44154,1
44155,0
44156,inf
44157,
44158,0
44159,0
44160,0.125
44161,0
44162,0.2
44163,2.25
44164,0.047619048
44165,0
44166,0.25
44167,0
44168,0.333333333
44169,0
44170,0
44171,0
44172,0
44173,0
44174,0.666666667
44175,
44176,0.029411765
44177,0
44178,0
44179,0.666666667
44180,0
44181,0.333333333
44182,0
44183,0.25
44184,0
44185,3.761904762
44186,0
44187,0
44188,0.222222222
44189,0
44190,1
44191,0
44192,
44193,0.333333333
44194,0
44195,2
44196,0
44197,2
44198,0
44199,0.4
44200,0
44201,3
44202,0
44203,0
44204,0
44205,0
44206,0
44207,0.75
44208,0
44209,0
44210,0
44211,0
44212,1.25
44213,0.25
44214,
44215,
44216,
44217,0
44218,0.25
44219,0
44220,0
44221,0
44222,0
44223,0
44224,0
44225,0.1
44226,
44227,0.5
44228,0.7
44229,0
44230,
44231,
44232,0.024390244
44233,0.25
44234,0
44235,inf
44236,0.1
44237,0
44238,0
44239,2
44240,0
44241,0.333333333
44242,0
44243,0
44244,0.181818182
44245,1.333333333
44246,0
44247,0.285714286
44248,0
44249,0.142857143
44250,0.666666667
44251,
44252,0.888888889
44253,1
44254,0
44255,0
44256,0
44257,0.333333333
44258,1.2
44259,0.142857143
44260,2.25
44261,0
44262,0
44263,0
44264,0
44265,0.428571429
44266,0
44267,
44268,0.125
44269,0
44270,
44271,0
44272,0
44273,0.411764706
44274,0.111111111
44275,0
44276,inf
44277,0
44278,0
44279,0
44280,0
44281,
44282,0
44283,0
44284,0
44285,inf
44286,0
44287,0.25
44288,0
44289,0
44290,0
44291,1
44292,0
44293,0
44294,0
44295,0.090909091
44296,0
44297,0.666666667
44298,
44299,0.3
44300,
44301,0
44302,0
44303,0.045454545
44304,0
44305,0
44306,3.5
44307,0
44308,0.666666667
44309,15
44310,0
44311,0.5
44312,0.833333333
44313,0.034482759
44314,
44315,0
44316,0
44317,0.1
44318,0
44319,0
44320,0
44321,
44322,0
44323,0
44324,1
44325,
44326,inf
44327,0
44328,0.25
44329,0.333333333
44330,0.75
44331,0
44332,0
44333,0.333333333
44334,
44335,0
44336,0
44337,1.4
44338,0
44339,0
44340,0.2
44341,inf
44342,0
44343,1
44344,0.4
44345,0.076923077
44346,0.5
44347,
44348,0
44349,0
44350,0
44351,6
44352,0
44353,0
44354,0.8
44355,0
44356,
44357,0
44358,0
44359,1.5
44360,0
44361,0
44362,0
44363,0
44364,0
44365,3
44366,1
44367,0
44368,0
44369,0.5
44370,1
44371,
44372,0
44373,0
44374,1.833333333
44375,0.025641026
44376,inf
44377,0
44378,0
44379,inf
44380,
44381,1.666666667
44382,
44383,0.2
44384,0
44385,inf
44386,0
44387,0
44388,0.095238095
44389,0.5
44390,0
44391,0
44392,0
44393,0
44394,0
44395,0
44396,0.75
44397,0
44398,0.25
44399,0.153846154
44400,0
44401,0
44402,0
44403,0.6
44404,
44405,0
44406,0
44407,inf
44408,0.703703704
44409,0.2
44410,0.333333333
44411,2.666666667
44412,0
44413,0
44414,0
44415,0.037037037
44416,0
44417,0
44418,1
44419,0
44420,
44421,0
44422,0.027777778
44423,0
44424,0
44425,3.5
44426,0
44427,0
44428,0
44429,0
44430,0
44431,0.074074074
44432,0
44433,0.333333333
44434,0
44435,0
44436,0
44437,4
44438,0
44439,0.5
44440,0
44441,0
44442,3.5
44443,0
44444,0
44445,0
44446,0
44447,0.4
44448,0
44449,11
44450,0
44451,inf
44452,0.8
44453,0.15625
44454,inf
44455,0
44456,0
44457,0
44458,0
44459,0.375
44460,0
44461,0
44462,0
44463,0
44464,1.25
44465,0.055555556
44466,0
44467,0
44468,0.090909091
44469,0
44470,0
44471,0
44472,0.142857143
44473,0.2
44474,0
44475,
44476,0
44477,0
44478,7
44479,0.473684211
44480,0.0625
44481,0.5
44482,0
44483,0.5
44484,0
44485,1.142857143
44486,0
44487,0
44488,0
44489,0
44490,0
44491,1.142857143
44492,inf
44493,0
44494,0
44495,0
44496,
44497,0.526315789
44498,1.625
44499,0
44500,0
44501,
44502,0
44503,0
44504,0
44505,0
44506,0
44507,1
44508,0
44509,0.875
44510,0
44511,0
44512,0.166666667
44513,0.105263158
44514,0
44515,
44516,inf
44517,0
44518,0.5
44519,0
44520,0
44521,0
44522,0
44523,0.181818182
44524,
44525,0
44526,0
44527,2
44528,0.0625
44529,0.333333333
44530,3.75
44531,0
44532,0
44533,
44534,0
44535,0.142857143
44536,1.5
44537,0
44538,0
44539,0
44540,0
44541,0.3125
44542,0
44543,0
44544,0.114285714
44545,0
44546,1.333333333
44547,0.285714286
44548,0
44549,0
44550,0
44551,0
44552,0
44553,0
44554,1
44555,0.25
44556,inf
44557,
44558,0
44559,0
44560,0
44561,0
44562,0
44563,0.4
44564,0
44565,0.4
44566,0
44567,0.333333333
44568,0.6
44569,0
44570,0
44571,0
44572,0
44573,0
44574,4
44575,0.583333333
44576,0
44577,0
44578,0.142857143
44579,0.666666667
44580,0
44581,
44582,0
44583,0.470588235
44584,0
44585,0
44586,0
44587,0.0625
44588,0
44589,0
44590,0
44591,1.5
44592,0
44593,0.2
44594,0.1
44595,0
44596,
44597,0
44598,0
44599,2
44600,3
44601,0
44602,0
44603,0.428571429
44604,0
44605,1
44606,0.5
44607,0
44608,0
44609,
44610,
44611,0
44612,0
44613,0
44614,0.1
44615,0
44616,0.022727273
44617,0.025
44618,0
44619,0.033333333
44620,0
44621,0
44622,0
44623,0
44624,4
44625,0
44626,
44627,1
44628,4
44629,
44630,0
44631,
44632,0.666666667
44633,0.25
44634,0
44635,1
44636,0.111111111
44637,0.666666667
44638,0
44639,0.285714286
44640,0.545454545
44641,0
44642,0
